ParkName,ParkCode,LocationID,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,tbl_SamplingPeriods_Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_Season,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,AdditionalComments,ChannelType,ChannelTypeDescr,tbl_TransectSpacingInterval_Season,ChannelTypeSampledLength_m,NumberOfTransects,TransectSpacingInterval_m
Buffalo National River,BUFF,BUFFRMFISHBT05,Tributary,end of fish reach located at second riffle upstream of second slab. Upper end of site located at bottom of riffle next to waterfall,Cecil Creek,Cecil,Newton,462,BUFFT05,232,59.00,BUFFRMFISH2007May21,2007,5/21/2007 0:00:00,6/20/2007 0:00:00,BUFFRMFish2007May21,2007,5/21/2007 0:00:00,5/21/2007 0:00:00,habitat reach was 180, fish reach was 232,main,The channel that contains the majority of flow,2007,180,11,18.00
Buffalo National River,BUFF,BUFFRMFISHBT05,Tributary,end of fish reach located at second riffle upstream of second slab. Upper end of site located at bottom of riffle next to waterfall,Cecil Creek,Cecil,Newton,462,BUFFT05,232,59.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun03,2015,6/3/2015 0:00:00,6/3/2015 0:00:00,,Main,The channel that contains the majority of flow,2015,232,11,23.00
Buffalo National River,BUFF,BUFFRMFISHBT05,Tributary,end of fish reach located at second riffle upstream of second slab. Upper end of site located at bottom of riffle next to waterfall,Cecil Creek,Cecil,Newton,462,BUFFT05,232,59.00,BUFFRMFISH2019May22,2019,5/22/2019 0:00:00,6/20/2019 0:00:00,BUFFRMFISH2019Jun05,2019,6/5/2019 0:00:00,6/5/2019 0:00:00,All data and sites for BUFF 2019 is flagged due to repeated high rain and flood events. Diversity and abundance was low. Flag data in Fish Community and Individual Fish tables for all sites.,main,The channel that contains the majority of flow,2019,232,10,23.00
Buffalo National River,BUFF,BUFFRMFISHBT05,Tributary,end of fish reach located at second riffle upstream of second slab. Upper end of site located at bottom of riffle next to waterfall,Cecil Creek,Cecil,Newton,462,BUFFT05,232,59.00,BUFFRMFISH2023May23,2023,5/23/2023 0:00:00,6/14/2023 0:00:00,BUFFRMFISH2023Jun02,2023,6/2/2023 0:00:00,6/2/2023 0:00:00,,main,The channel that contains the majority of flow,2023,232,9,23.00
Buffalo National River,BUFF,BUFFRMFISHBT06,Tributary,Began at second riffle up from confluence with Buffalo River,Glade Creek,Glade,Newton,403,BUFFT06,150,6.00,BUFFRMFISH2009May19,2009,5/19/2009 0:00:00,6/10/2009 0:00:00,BUFFRMFish2009May19,2009,5/19/2009 0:00:00,5/19/2009 0:00:00,,main,The channel that contains the majority of flow,2009,150,11,15.00
Buffalo National River,BUFF,BUFFRMFISHBT07,Tributary,Mill creek at Pruitt,Mill Creek,Mill,Newton,646,BUFFT07,180,55.00,BUFFRMFISH2007May21,2007,5/21/2007 0:00:00,6/20/2007 0:00:00,BUFFRMFish2007May25,2007,5/25/2007 0:00:00,5/25/2007 0:00:00,,main,The channel that contains the majority of flow,2007,180,11,18.00
Buffalo National River,BUFF,BUFFRMFISHBT07,Tributary,Mill creek at Pruitt,Mill Creek,Mill,Newton,646,BUFFT07,180,55.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May21,2013,5/21/2013 0:00:00,5/21/2013 0:00:00,,main,The channel that contains the majority of flow,2013,180,11,18.00
Buffalo National River,BUFF,BUFFRMFISHBT07,Tributary,Mill creek at Pruitt,Mill Creek,Mill,Newton,646,BUFFT07,180,55.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,5/22/2015 0:00:00,,Main,The channel that contains the majority of flow,2015,180,11,18.00
Buffalo National River,BUFF,BUFFRMFISHBT07,Tributary,Mill creek at Pruitt,Mill Creek,Mill,Newton,646,BUFFT07,180,55.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,5/24/2017 0:00:00,,Main,The channel that contains the majority of flow,2017,180,11,18.00
Buffalo National River,BUFF,BUFFRMFISHBT07,Tributary,Mill creek at Pruitt,Mill Creek,Mill,Newton,646,BUFFT07,180,55.00,BUFFRMFISH2019May22,2019,5/22/2019 0:00:00,6/20/2019 0:00:00,BUFFRMFISH2019May22,2019,5/22/2019 0:00:00,5/22/2019 0:00:00,All data and sites for BUFF 2019 is flagged due to repeated high rain and flood events. Diversity and abundance was low. Flag data in Fish Community and Individual Fish tables for all sites.,main,The channel that contains the majority of flow,2019,180,11,18.00
Buffalo National River,BUFF,BUFFRMFISHBT07,Tributary,Mill creek at Pruitt,Mill Creek,Mill,Newton,646,BUFFT07,180,55.00,BUFFRMFISH2021May17,2021,5/17/2021 0:00:00,6/16/2021 0:00:00,BUFFRMFISH2021May18,2021,5/18/2021 0:00:00,5/18/2021 0:00:00,water ~6 inches higher than in past years, water slightly turbid. Could see ~2 - 2.5 feet into water.,main,The channel that contains the majority of flow,2021,180,11,18.00
Buffalo National River,BUFF,BUFFRMFISHBT07,Tributary,Mill creek at Pruitt,Mill Creek,Mill,Newton,646,BUFFT07,180,55.00,BUFFRMFISH2023May23,2023,5/23/2023 0:00:00,6/14/2023 0:00:00,BUFFRMFISH2023May23,2023,5/23/2023 0:00:00,5/23/2023 0:00:00,Mill Creek - stream wide and shallow, lots of deposition at mouth of creek,main,The channel that contains the majority of flow,2023,180,11,18.00
Buffalo National River,BUFF,BUFFRMFISHBT08,Tributary,Downstream boundry located at 2nd riffle from confluence with Buffalo River; Vanishing Creek,Vanishing Creek,Vanishing,Newton,229,BUFFT08,150,4.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010May17,2010,5/17/2010 0:00:00,5/17/2010 0:00:00,,main,The channel that contains the majority of flow,2010,150,11,15.00
Buffalo National River,BUFF,BUFFRMFISHBT09,Tributary,Little Buffalo,Little Buffalo,Little Buffalo,Newton,420,BUFFT09,260,371.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006MAY30,2006,5/30/2006 0:00:00,5/31/2006 0:00:00,,main,The channel that contains the majority of flow,2006,260,11,26.00
Buffalo National River,BUFF,BUFFRMFISHBT09,Tributary,Little Buffalo,Little Buffalo,Little Buffalo,Newton,420,BUFFT09,260,371.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun10,2015,6/10/2015 0:00:00,6/11/2015 0:00:00,,Main,The channel that contains the majority of flow,2015,260,11,26.00
Buffalo National River,BUFF,BUFFRMFISHBT09,Tributary,Little Buffalo,Little Buffalo,Little Buffalo,Newton,420,BUFFT09,260,371.00,BUFFRMFISH2019May22,2019,5/22/2019 0:00:00,6/20/2019 0:00:00,BUFFRMFISH2019Jun12,2019,6/12/2019 0:00:00,6/13/2019 0:00:00,All data and sites for BUFF 2019 is flagged due to repeated high rain and flood events. Diversity and abundance was low. Flag data in Fish Community and Individual Fish tables for all sites.,main,The channel that contains the majority of flow,2019,260,11,26.00
Buffalo National River,BUFF,BUFFRMFISHBT10,Tributary,Reach begins ~ 50m upstream of confluence with Buffalo. Begins at head of 2nd riffle.,Wells Creek,Wells,Newton,638,BUFFT10,150,31.00,BUFFRMFISH2009May19,2009,5/19/2009 0:00:00,6/10/2009 0:00:00,BUFFRMFish2009May20,2009,5/20/2009 0:00:00,5/20/2009 0:00:00,,main,The channel that contains the majority of flow,2009,150,11,15.00
Buffalo National River,BUFF,BUFFRMFISHBT11,Tributary,Reach begins ~130m below road crossing & ends ~20m upstream of road crossing,Rock Creek,Rock,Newton,317,BUFFT11,150,16.00,BUFFRMFISH2009May19,2009,5/19/2009 0:00:00,6/10/2009 0:00:00,BUFFRMFish2009May20,2009,5/20/2009 0:00:00,5/20/2009 0:00:00,,main,The channel that contains the majority of flow,2009,150,11,15.00
Buffalo National River,BUFF,BUFFRMFISHBT12,Tributary,located 1.5 miles from Hasty; lower reach boundry located at riffle just upstream of second road crossing,Sheldon Branch,Sheldon Branch,Newton,242,BUFFT12,150,8.00,BUFFRMFISH2007May21,2007,5/21/2007 0:00:00,6/20/2007 0:00:00,BUFFRMFish2007May29,2007,5/29/2007 0:00:00,5/29/2007 0:00:00,stream was dry at mouth- had to move reach upstream of road crossing,main,The channel that contains the majority of flow,2007,150,11,15.00
Buffalo National River,BUFF,BUFFRMFISHBT13,Tributary,Big Creek-site begins at bluff on river left upstream of riffle,Big Creek (U),Big,Newton,244,BUFFT13,226,232.00,BUFFRMFISH2008May19,2008,5/19/2008 0:00:00,6/19/2008 0:00:00,BUFFRMFish2008May23,2008,5/23/2008 0:00:00,5/23/2008 0:00:00,,main,The channel that contains the majority of flow,2008,220,11,22.00
Buffalo National River,BUFF,BUFFRMFISHBT14,Tributary,Downstream boundry located at head of 3rd riffle from confluence with Buffalo River; Lick Creek,Lick Creek,Lick,Newton,367,BUFFT14,150,12.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010May18,2010,5/18/2010 0:00:00,5/18/2010 0:00:00,,main,The channel that contains the majority of flow,2010,150,11,15.00
Buffalo National River,BUFF,BUFFRMFISHBT15,Tributary,Davis Creek-downstream boundary about 100m from mouth,Davis Creek,Davis,Newton,383,BUFFT15,200,72.00,BUFFRMFISH2008May19,2008,5/19/2008 0:00:00,6/19/2008 0:00:00,BUFFRMFish2008May28,2008,5/28/2008 0:00:00,5/28/2008 0:00:00,,main,The channel that contains the majority of flow,2008,200,11,20.00
Buffalo National River,BUFF,BUFFRMFISHBT15,Tributary,Davis Creek-downstream boundary about 100m from mouth,Davis Creek,Davis,Newton,383,BUFFT15,200,72.00,BUFFRMFISH2012May21,2012,5/21/2012 0:00:00,6/30/2012 0:00:00,BUFFRMFish2012May22,2012,5/22/2012 0:00:00,5/22/2012 0:00:00,water levels lower than levels sampled in 2008,main,The channel that contains the majority of flow,2012,150,11,15.00
Buffalo National River,BUFF,BUFFRMFISHBT15,Tributary,Davis Creek-downstream boundary about 100m from mouth,Davis Creek,Davis,Newton,383,BUFFT15,200,72.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May20,2013,5/20/2013 0:00:00,5/20/2013 0:00:00,,main,The channel that contains the majority of flow,2013,200,11,20.00
Buffalo National River,BUFF,BUFFRMFISHBT15,Tributary,Davis Creek-downstream boundary about 100m from mouth,Davis Creek,Davis,Newton,383,BUFFT15,200,72.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015May28,2015,5/28/2015 0:00:00,5/28/2015 0:00:00,,Main,The channel that contains the majority of flow,2015,200,11,20.00
Buffalo National River,BUFF,BUFFRMFISHBT15,Tributary,Davis Creek-downstream boundary about 100m from mouth,Davis Creek,Davis,Newton,383,BUFFT15,200,72.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,5/24/2017 0:00:00,,Main,The channel that contains the majority of flow,2017,200,11,20.00
Buffalo National River,BUFF,BUFFRMFISHBT15,Tributary,Davis Creek-downstream boundary about 100m from mouth,Davis Creek,Davis,Newton,383,BUFFT15,200,72.00,BUFFRMFISH2019May22,2019,5/22/2019 0:00:00,6/20/2019 0:00:00,BUFFRMFISH2019Jun06,2019,6/6/2019 0:00:00,6/6/2019 0:00:00,All data and sites for BUFF 2019 is flagged due to repeated high rain and flood events. Diversity and abundance was low. Flag data in Fish Community and Individual Fish tables for all sites.,main,The channel that contains the majority of flow,2019,200,11,20.00
Buffalo National River,BUFF,BUFFRMFISHBT15,Tributary,Davis Creek-downstream boundary about 100m from mouth,Davis Creek,Davis,Newton,383,BUFFT15,200,72.00,BUFFRMFISH2021May17,2021,5/17/2021 0:00:00,6/16/2021 0:00:00,BUFFRMFISH2021May17,2021,5/17/2021 0:00:00,5/17/2021 0:00:00,Water clear and at normal levels,main,The channel that contains the majority of flow,2021,200,11,20.00
Buffalo National River,BUFF,BUFFRMFISHBT15,Tributary,Davis Creek-downstream boundary about 100m from mouth,Davis Creek,Davis,Newton,383,BUFFT15,200,72.00,BUFFRMFISH2023May23,2023,5/23/2023 0:00:00,6/14/2023 0:00:00,BUFFRMFISH2023May26,2023,5/26/2023 0:00:00,5/26/2023 0:00:00,,main,The channel that contains the majority of flow,2023,200,11,20.00
Buffalo National River,BUFF,BUFFRMFISHBT16,Tributary,Mill Branch- at Mt Hershey downstream boundary about 80m from mouth. Fish reach starts at old bridge columns,Mill Branch,Mill Branch,Newton,225,BUFFT16,150,10.00,BUFFRMFISH2008May19,2008,5/19/2008 0:00:00,6/19/2008 0:00:00,BUFFRMFish2008May27,2008,5/27/2008 0:00:00,5/27/2008 0:00:00,,main,The channel that contains the majority of flow,2008,150,11,15.00
Buffalo National River,BUFF,BUFFRMFISHBT17,Tributary,Richland Creek; Reach begin about 300 meter upstream of low water crossing and ended at second riffle upstream of low water crossing.,Richland Creek,Richland,Searcy,304,BUFFT17,460,312.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010Jun23,2010,6/23/2010 0:00:00,6/23/2010 0:00:00,,main,The channel that contains the majority of flow,2010,460,11,46.00
Buffalo National River,BUFF,BUFFRMFISHBT19,Tributary,Calf Creek-reach is located in S-bend downstream of ford. Upper boundary about 200m downstream of ford.,Calf Creek,Calf,Searcy,378,BUFFT19,165,128.00,BUFFRMFISH2008May19,2008,5/19/2008 0:00:00,6/19/2008 0:00:00,BUFFRMFish2008May19,2008,5/19/2008 0:00:00,5/19/2008 0:00:00,,main,The channel that contains the majority of flow,2008,165,11,16.50
Buffalo National River,BUFF,BUFFRMFISHBT19,Tributary,Calf Creek-reach is located in S-bend downstream of ford. Upper boundary about 200m downstream of ford.,Calf Creek,Calf,Searcy,378,BUFFT19,165,128.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013Jun06,2013,6/6/2013 0:00:00,6/6/2013 0:00:00,,main,The channel that contains the majority of flow,2013,165,11,16.50
Buffalo National River,BUFF,BUFFRMFISHBT19,Tributary,Calf Creek-reach is located in S-bend downstream of ford. Upper boundary about 200m downstream of ford.,Calf Creek,Calf,Searcy,378,BUFFT19,165,128.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015May29,2015,5/29/2015 0:00:00,5/29/2015 0:00:00,,Main,The channel that contains the majority of flow,2015,165,11,16.50
Buffalo National River,BUFF,BUFFRMFISHBT19,Tributary,Calf Creek-reach is located in S-bend downstream of ford. Upper boundary about 200m downstream of ford.,Calf Creek,Calf,Searcy,378,BUFFT19,165,128.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May25,2017,5/25/2017 0:00:00,5/25/2017 0:00:00,,Main,The channel that contains the majority of flow,2017,165,11,16.50
Buffalo National River,BUFF,BUFFRMFISHBT19,Tributary,Calf Creek-reach is located in S-bend downstream of ford. Upper boundary about 200m downstream of ford.,Calf Creek,Calf,Searcy,378,BUFFT19,165,128.00,BUFFRMFISH2019May22,2019,5/22/2019 0:00:00,6/20/2019 0:00:00,BUFFRMFISH2019May24,2019,5/24/2019 0:00:00,5/24/2019 0:00:00,All data and sites for BUFF 2019 is flagged due to repeated high rain and flood events. Diversity and abundance was low. Flag data in Fish Community and Individual Fish tables for all sites.,main,The channel that contains the majority of flow,2019,165,11,16.50
Buffalo National River,BUFF,BUFFRMFISHBT19,Tributary,Calf Creek-reach is located in S-bend downstream of ford. Upper boundary about 200m downstream of ford.,Calf Creek,Calf,Searcy,378,BUFFT19,165,128.00,BUFFRMFISH2021May17,2021,5/17/2021 0:00:00,6/16/2021 0:00:00,BUFFRMFISH2021Jun09,2021,6/9/2021 0:00:00,6/9/2021 0:00:00,Water a little cloudy but normal levels; During sampling low water crossing was regraded causing additional turbidity.,main,The channel that contains the majority of flow,2021,165,11,16.50
Buffalo National River,BUFF,BUFFRMFISHBT19,Tributary,Calf Creek-reach is located in S-bend downstream of ford. Upper boundary about 200m downstream of ford.,Calf Creek,Calf,Searcy,378,BUFFT19,165,128.00,BUFFRMFISH2023May23,2023,5/23/2023 0:00:00,6/14/2023 0:00:00,BUFFRMFISH2023May30,2023,5/30/2023 0:00:00,5/30/2023 0:00:00,,main,The channel that contains the majority of flow,2023,165,11,16.50
Buffalo National River,BUFF,BUFFRMFISHBT20,Tributary,Reach begins ~300 m upstream of confluence with Buffalo,Bear Creek,Bear,Searcy,472,BUFFT20,450,238.00,BUFFRMFISH2009May19,2009,5/19/2009 0:00:00,6/10/2009 0:00:00,BUFFRMFish2009May21,2009,5/21/2009 0:00:00,5/21/2009 0:00:00,,main,The channel that contains the majority of flow,2009,500,11,50.00
Buffalo National River,BUFF,BUFFRMFISHBT20,Tributary,Reach begins ~300 m upstream of confluence with Buffalo,Bear Creek,Bear,Searcy,472,BUFFT20,450,238.00,BUFFRMFISH2012May21,2012,5/21/2012 0:00:00,6/30/2012 0:00:00,BUFFRMFish2012May22,2012,5/22/2012 0:00:00,5/22/2012 0:00:00,water levels lower than levels sampled in 2008,main,The channel that contains the majority of flow,2012,500,11,50.00
Buffalo National River,BUFF,BUFFRMFISHBT20,Tributary,Reach begins ~300 m upstream of confluence with Buffalo,Bear Creek,Bear,Searcy,472,BUFFT20,450,238.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013Jun10,2013,6/10/2013 0:00:00,6/10/2013 0:00:00,Bear Creek,main,The channel that contains the majority of flow,2013,450,11,45.00
Buffalo National River,BUFF,BUFFRMFISHBT20,Tributary,Reach begins ~300 m upstream of confluence with Buffalo,Bear Creek,Bear,Searcy,472,BUFFT20,450,238.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun15,2015,6/15/2015 0:00:00,6/15/2015 0:00:00,,Main,The channel that contains the majority of flow,2015,500,11,50.00
Buffalo National River,BUFF,BUFFRMFISHBT20,Tributary,Reach begins ~300 m upstream of confluence with Buffalo,Bear Creek,Bear,Searcy,472,BUFFT20,450,238.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May30,2017,5/30/2017 0:00:00,5/30/2017 0:00:00,,Main,The channel that contains the majority of flow,2017,450,11,45.00
Buffalo National River,BUFF,BUFFRMFISHBT20,Tributary,Reach begins ~300 m upstream of confluence with Buffalo,Bear Creek,Bear,Searcy,472,BUFFT20,450,238.00,BUFFRMFISH2019May22,2019,5/22/2019 0:00:00,6/20/2019 0:00:00,BUFFRMFISH2019May28,2019,5/28/2019 0:00:00,5/29/2019 0:00:00,All data and sites for BUFF 2019 is flagged due to repeated high rain and flood events. Diversity and abundance was low. Flag data in Fish Community and Individual Fish tables for all sites.,main,The channel that contains the majority of flow,2019,450,11,45.00
Buffalo National River,BUFF,BUFFRMFISHBT20,Tributary,Reach begins ~300 m upstream of confluence with Buffalo,Bear Creek,Bear,Searcy,472,BUFFT20,450,238.00,BUFFRMFISH2021May17,2021,5/17/2021 0:00:00,6/16/2021 0:00:00,BUFFRMFISH2021Jun16,2021,6/16/2021 0:00:00,6/16/2021 0:00:00,Water high previous 2 weeks but clear and normal levels on day of sampling,main,The channel that contains the majority of flow,2021,450,11,45.00
Buffalo National River,BUFF,BUFFRMFISHBT20,Tributary,Reach begins ~300 m upstream of confluence with Buffalo,Bear Creek,Bear,Searcy,472,BUFFT20,450,238.00,BUFFRMFISH2023May23,2023,5/23/2023 0:00:00,6/14/2023 0:00:00,BUFFRMFISH2023May31,2023,5/31/2023 0:00:00,5/31/2023 0:00:00,,main,The channel that contains the majority of flow,2023,450,11,45.00
Buffalo National River,BUFF,BUFFRMFISHBT21,Tributary,sampled above location where road crosses stream, lower boundry starts 2 riffles above road,Brush Creek,Brush,Searcy,241,BUFFT21,150,52.00,BUFFRMFISH2007May21,2007,5/21/2007 0:00:00,6/20/2007 0:00:00,BUFFRMFish2007Jun01,2007,6/1/2007 0:00:00,6/1/2007 0:00:00,,main,The channel that contains the majority of flow,2007,150,11,15.00
Buffalo National River,BUFF,BUFFRMFISHBT22,Tributary,Begins at 2nd riffle from mouth of Spring Creek; Access is downstream about 1 km at Spring Creek Access,Spring Creek,Spring,Searcy,300,BUFFT22,200,34.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006MAY25,2006,5/25/2006 0:00:00,5/25/2006 0:00:00,,main,The channel that contains the majority of flow,2006,150,11,15.00
Buffalo National River,BUFF,BUFFRMFISHBT23,Tributary,Reach begins at 2nd riffle above floodplain,Water Creek,Water,Searcy,574,BUFFT23,150,99.00,BUFFRMFISH2009May19,2009,5/19/2009 0:00:00,6/10/2009 0:00:00,BUFFRMFish2009May26,2009,5/26/2009 0:00:00,5/26/2009 0:00:00,,main,The channel that contains the majority of flow,2009,150,11,15.00
Buffalo National River,BUFF,BUFFRMFISHBT23,Tributary,Reach begins at 2nd riffle above floodplain,Water Creek,Water,Searcy,574,BUFFT23,150,99.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun04,2015,6/4/2015 0:00:00,6/4/2015 0:00:00,,Main,The channel that contains the majority of flow,2015,150,11,15.00
Buffalo National River,BUFF,BUFFRMFISHBT23,Tributary,Reach begins at 2nd riffle above floodplain,Water Creek,Water,Searcy,574,BUFFT23,150,99.00,BUFFRMFISH2019May22,2019,5/22/2019 0:00:00,6/20/2019 0:00:00,BUFFRMFISH2019Jun17,2019,6/17/2019 0:00:00,6/17/2019 0:00:00,All data and sites for BUFF 2019 is flagged due to repeated high rain and flood events. Diversity and abundance was low. Flag data in Fish Community and Individual Fish tables for all sites.,main,The channel that contains the majority of flow,2019,150,11,15.00
Buffalo National River,BUFF,BUFFRMFISHBT23,Tributary,Reach begins at 2nd riffle above floodplain,Water Creek,Water,Searcy,574,BUFFT23,150,99.00,BUFFRMFISH2023May23,2023,5/23/2023 0:00:00,6/14/2023 0:00:00,BUFFRMFISH2023Jun06,2023,6/6/2023 0:00:00,6/6/2023 0:00:00,,main,The channel that contains the majority of flow,2023,150,11,15.00
Buffalo National River,BUFF,BUFFRMFISHBT24,Tributary,Hickory Creek across Buffalo Point canoe access; Reach begins at large tree overhanging bank at 1st riffle upstream of floodprone area,Hickory Creek,Hickory,Marion,649,BUFFT24,150,10.00,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00:00,6/12/2006 0:00:00,BUFFRMFISH2006MAY24,2006,5/24/2006 0:00:00,5/24/2006 0:00:00,,main,The channel that contains the majority of flow,2006,150,11,15.00
Buffalo National River,BUFF,BUFFRMFISHBT25,Tributary,Panther Creek; downstream boundry begins at riffle above fallen log; upsteam end 9m above spring,Little Panther Creek,Panther,Marion,238,BUFFT25,150,17.00,BUFFRMFISH2007May21,2007,5/21/2007 0:00:00,6/20/2007 0:00:00,BUFFRMFish2007Jun06,2007,6/6/2007 0:00:00,6/6/2007 0:00:00,,main,The channel that contains the majority of flow,2007,150,11,15.00
