ParkName,ParkCode,LocationID,LocationNumber,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,EventComments,ChannelType,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments,Units
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2009May19,2009,5/19/2009 0:00:00,6/10/2009 0:00:00,BUFFRMFish2009May27,5/27/2009 0:00:00,5/27/2009 0:00:00,,main,21,20.00,8,0.01,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2009May19,2009,5/19/2009 0:00:00,6/10/2009 0:00:00,BUFFRMFish2009May27,5/27/2009 0:00:00,5/27/2009 0:00:00,,main,22,21.00,2,0.00,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010May27,5/27/2010 0:00:00,5/27/2010 0:00:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,1,0.00,0,0.00,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010May27,5/27/2010 0:00:00,5/27/2010 0:00:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,2,2.00,94,0.11,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010May27,5/27/2010 0:00:00,5/27/2010 0:00:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,3,4.00,91,0.12,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010May27,5/27/2010 0:00:00,5/27/2010 0:00:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,4,6.00,106,0.13,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010May27,5/27/2010 0:00:00,5/27/2010 0:00:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,5,8.00,105,0.16,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010May27,5/27/2010 0:00:00,5/27/2010 0:00:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,6,10.00,132,0.04,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010May27,5/27/2010 0:00:00,5/27/2010 0:00:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,7,12.00,115,0.11,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010May27,5/27/2010 0:00:00,5/27/2010 0:00:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,8,14.00,100,0.14,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010May27,5/27/2010 0:00:00,5/27/2010 0:00:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,9,16.00,90,0.14,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010May27,5/27/2010 0:00:00,5/27/2010 0:00:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,10,18.00,101,0.11,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010May27,5/27/2010 0:00:00,5/27/2010 0:00:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,11,20.00,90,0.08,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010May27,5/27/2010 0:00:00,5/27/2010 0:00:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,12,22.00,80,0.14,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010May27,5/27/2010 0:00:00,5/27/2010 0:00:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,13,24.00,72,0.09,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010May27,5/27/2010 0:00:00,5/27/2010 0:00:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,14,26.00,88,0.10,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010May27,5/27/2010 0:00:00,5/27/2010 0:00:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,15,28.00,70,0.04,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010May27,5/27/2010 0:00:00,5/27/2010 0:00:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,16,30.00,60,0.06,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010May27,5/27/2010 0:00:00,5/27/2010 0:00:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,17,32.00,47,0.05,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010May27,5/27/2010 0:00:00,5/27/2010 0:00:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,18,34.00,20,0.03,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2010May17,2010,5/17/2010 0:00:00,6/25/2010 0:00:00,BUFFRMFish2010May27,5/27/2010 0:00:00,5/27/2010 0:00:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,19,36.00,0,0.00,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May29,5/29/2013 0:00:00,5/29/2013 0:00:00,,main,1,0.00,0,0.00,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May29,5/29/2013 0:00:00,5/29/2013 0:00:00,,main,2,2.00,62,0.04,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May29,5/29/2013 0:00:00,5/29/2013 0:00:00,,main,3,4.00,80,0.04,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May29,5/29/2013 0:00:00,5/29/2013 0:00:00,,main,4,6.00,87,0.03,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May29,5/29/2013 0:00:00,5/29/2013 0:00:00,,main,5,8.00,84,0.05,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May29,5/29/2013 0:00:00,5/29/2013 0:00:00,,main,6,10.00,80,0.05,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May29,5/29/2013 0:00:00,5/29/2013 0:00:00,,main,7,12.00,86,0.05,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May29,5/29/2013 0:00:00,5/29/2013 0:00:00,,main,8,14.00,90,0.05,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May29,5/29/2013 0:00:00,5/29/2013 0:00:00,,main,9,16.00,96,0.01,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May29,5/29/2013 0:00:00,5/29/2013 0:00:00,,main,10,18.00,74,0.03,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May29,5/29/2013 0:00:00,5/29/2013 0:00:00,,main,11,20.00,70,0.02,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May29,5/29/2013 0:00:00,5/29/2013 0:00:00,,main,12,22.00,68,0.03,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May29,5/29/2013 0:00:00,5/29/2013 0:00:00,,main,13,24.00,66,0.02,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May29,5/29/2013 0:00:00,5/29/2013 0:00:00,,main,14,26.00,62,0.02,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May29,5/29/2013 0:00:00,5/29/2013 0:00:00,,main,15,28.00,64,0.03,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May29,5/29/2013 0:00:00,5/29/2013 0:00:00,,main,16,30.00,58,0.01,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May29,5/29/2013 0:00:00,5/29/2013 0:00:00,,main,17,32.00,50,0.00,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May29,5/29/2013 0:00:00,5/29/2013 0:00:00,,main,18,34.00,38,0.02,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2013May20,2013,5/20/2013 0:00:00,6/30/2013 0:00:00,BUFFRMFish2013May29,5/29/2013 0:00:00,5/29/2013 0:00:00,,main,19,36.00,4,0.00,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun05,6/5/2015 0:00:00,6/5/2015 0:00:00,,Main,1,0.00,0,0.00,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun05,6/5/2015 0:00:00,6/5/2015 0:00:00,,Main,2,2.00,20,0.02,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun05,6/5/2015 0:00:00,6/5/2015 0:00:00,,Main,3,4.00,26,0.01,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun05,6/5/2015 0:00:00,6/5/2015 0:00:00,,Main,4,6.00,65,0.03,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun05,6/5/2015 0:00:00,6/5/2015 0:00:00,,Main,5,8.00,63,0.05,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun05,6/5/2015 0:00:00,6/5/2015 0:00:00,,Main,6,10.00,68,0.07,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun05,6/5/2015 0:00:00,6/5/2015 0:00:00,,Main,7,12.00,57,0.04,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun05,6/5/2015 0:00:00,6/5/2015 0:00:00,,Main,8,14.00,74,0.06,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun05,6/5/2015 0:00:00,6/5/2015 0:00:00,,Main,9,16.00,83,0.06,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun05,6/5/2015 0:00:00,6/5/2015 0:00:00,,Main,10,18.00,90,0.05,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun05,6/5/2015 0:00:00,6/5/2015 0:00:00,,Main,11,20.00,88,0.07,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun05,6/5/2015 0:00:00,6/5/2015 0:00:00,,Main,12,22.00,101,0.07,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun05,6/5/2015 0:00:00,6/5/2015 0:00:00,,Main,13,24.00,108,0.07,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun05,6/5/2015 0:00:00,6/5/2015 0:00:00,,Main,14,26.00,104,0.09,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun05,6/5/2015 0:00:00,6/5/2015 0:00:00,,Main,15,28.00,102,0.11,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun05,6/5/2015 0:00:00,6/5/2015 0:00:00,,Main,16,30.00,101,0.05,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun05,6/5/2015 0:00:00,6/5/2015 0:00:00,,Main,17,32.00,101,0.08,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun05,6/5/2015 0:00:00,6/5/2015 0:00:00,,Main,18,34.00,96,0.05,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun05,6/5/2015 0:00:00,6/5/2015 0:00:00,,Main,19,36.00,82,0.06,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFrmfish2015May22,2015,5/22/2015 0:00:00,7/1/2015 0:00:00,BUFFrmfish2015Jun05,6/5/2015 0:00:00,6/5/2015 0:00:00,,Main,20,38.00,40,0.01,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May31,5/31/2017 0:00:00,5/31/2017 0:00:00,,Main,1,0.00,0,0.00,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May31,5/31/2017 0:00:00,5/31/2017 0:00:00,,Main,2,2.00,66,0.05,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May31,5/31/2017 0:00:00,5/31/2017 0:00:00,,Main,3,4.00,66,0.07,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May31,5/31/2017 0:00:00,5/31/2017 0:00:00,,Main,4,6.00,114,0.04,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May31,5/31/2017 0:00:00,5/31/2017 0:00:00,,Main,5,8.00,87,0.05,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May31,5/31/2017 0:00:00,5/31/2017 0:00:00,,Main,6,10.00,96,0.08,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May31,5/31/2017 0:00:00,5/31/2017 0:00:00,,Main,7,12.00,104,0.07,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May31,5/31/2017 0:00:00,5/31/2017 0:00:00,,Main,8,14.00,110,0.05,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May31,5/31/2017 0:00:00,5/31/2017 0:00:00,,Main,9,16.00,91,0.04,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May31,5/31/2017 0:00:00,5/31/2017 0:00:00,,Main,10,18.00,102,0.06,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May31,5/31/2017 0:00:00,5/31/2017 0:00:00,,Main,11,20.00,80,0.05,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May31,5/31/2017 0:00:00,5/31/2017 0:00:00,,Main,12,22.00,86,0.07,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May31,5/31/2017 0:00:00,5/31/2017 0:00:00,,Main,13,24.00,81,0.06,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May31,5/31/2017 0:00:00,5/31/2017 0:00:00,,Main,14,26.00,74,0.04,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May31,5/31/2017 0:00:00,5/31/2017 0:00:00,,Main,15,28.00,86,0.06,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May31,5/31/2017 0:00:00,5/31/2017 0:00:00,,Main,16,30.00,55,0.04,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May31,5/31/2017 0:00:00,5/31/2017 0:00:00,,Main,17,32.00,59,0.02,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May31,5/31/2017 0:00:00,5/31/2017 0:00:00,,Main,18,34.00,57,0.01,,metric
Buffalo National River,BUFF,BUFFRMFISHBM01,01,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238.00,BUFFRMFISH2017May24,2017,5/24/2017 0:00:00,6/22/2017 0:00:00,BUFFRMFISH2017May31,5/31/2017 0:00:00,5/31/2017 0:00:00,,Main,19,36.00,0,0.00,,metric
