ParkName,ParkCode,LocationID,LocationNumber,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,tbl_SamplingPeriods_Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,EventComments,ChannelType,ChannelTypeDescr,TransectNumber,SampleLocation,SampleLocationDescr,tbl_BankMeasurementInfo_Season,BankAngle,BankAngleDescr,BankVegCover,BankVegCoverDescr,BankHeight,BankHeightDescr,BankSubstrate,BankSubstrateDescr,LargeTrees_TR,SmTreesShrubs_SH,GrassForbes_GR,BareRockSediment_BA,Artificial_AR,Comment
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,main,The channel that contains the majority of flow,4,R,Right,2008,2,31-60 degrees,1,>80%,1,0-1 meter,2,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,main,The channel that contains the majority of flow,5,L,Left,2008,1,0-30 degrees,3,20-49%,1,0-1 meter,2,Boulder/cobble,0,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,main,The channel that contains the majority of flow,5,R,Right,2008,3,>60 degrees,1,>80%,3,2.1-3 meter,5,Silt,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,main,The channel that contains the majority of flow,6,L,Left,2008,2,31-60 degrees,1,>80%,1,0-1 meter,10,Gravel/sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,main,The channel that contains the majority of flow,6,R,Right,2008,3,>60 degrees,2,50-80%,5,>4 meter,10,Gravel/sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,main,The channel that contains the majority of flow,7,L,Left,2008,1,0-30 degrees,1,>80%,1,0-1 meter,8,Sand,0,0,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,main,The channel that contains the majority of flow,7,R,Right,2008,3,>60 degrees,1,>80%,5,>4 meter,2,Boulder/cobble,0,0,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,main,The channel that contains the majority of flow,8,L,Left,2008,1,0-30 degrees,1,>80%,1,0-1 meter,8,Sand,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,main,The channel that contains the majority of flow,8,R,Right,2008,3,>60 degrees,1,>80%,5,>4 meter,2,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,main,The channel that contains the majority of flow,9,L,Left,2008,3,>60 degrees,1,>80%,1,0-1 meter,8,Sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,main,The channel that contains the majority of flow,9,R,Right,2008,3,>60 degrees,1,>80%,5,>4 meter,2,Boulder/cobble,-1,0,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,main,The channel that contains the majority of flow,10,L,Left,2008,2,31-60 degrees,1,>80%,3,2.1-3 meter,2,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,main,The channel that contains the majority of flow,10,R,Right,2008,3,>60 degrees,1,>80%,5,>4 meter,8,Sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,side channel,The channel that contains the lesser amount of flow,1,L,Left,2008,1,0-30 degrees,1,>80%,1,0-1 meter,10,Gravel/sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,side channel,The channel that contains the lesser amount of flow,1,R,Right,2008,3,>60 degrees,1,>80%,2,1.1-2 meter,10,Gravel/sand,-1,0,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,side channel,The channel that contains the lesser amount of flow,2,L,Left,2008,1,0-30 degrees,1,>80%,1,0-1 meter,10,Gravel/sand,-1,0,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,side channel,The channel that contains the lesser amount of flow,2,R,Right,2008,3,>60 degrees,1,>80%,4,3.1-4 meter,2,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,side channel,The channel that contains the lesser amount of flow,3,L,Left,2008,1,0-30 degrees,1,>80%,3,2.1-3 meter,10,Gravel/sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,side channel,The channel that contains the lesser amount of flow,3,R,Right,2008,1,0-30 degrees,2,50-80%,1,0-1 meter,8,Sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,side channel,The channel that contains the lesser amount of flow,4,L,Left,2008,2,31-60 degrees,1,>80%,2,1.1-2 meter,2,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,side channel,The channel that contains the lesser amount of flow,4,R,Right,2008,1,0-30 degrees,2,50-80%,1,0-1 meter,2,Boulder/cobble,-1,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,side channel,The channel that contains the lesser amount of flow,5,L,Left,2008,1,0-30 degrees,2,50-80%,1,0-1 meter,8,Sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May20,5/20/2008 0:00,5/20/2008 0:00,,side channel,The channel that contains the lesser amount of flow,5,R,Right,2008,1,0-30 degrees,3,20-49%,1,0-1 meter,2,Boulder/cobble,0,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,1,L,Left,2009,2,31-60 degrees,2,50-80%,3,2.1-3 meter,2,Boulder/cobble,0,0,-1,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,1,R,Right,2009,2,31-60 degrees,2,50-80%,5,>4 meter,5,Silt,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,2,L,Left,2009,3,>60 degrees,2,50-80%,3,2.1-3 meter,2,Boulder/cobble,0,0,-1,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,2,R,Right,2009,2,31-60 degrees,2,50-80%,2,1.1-2 meter,8,Sand,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,3,L,Left,2009,3,>60 degrees,2,50-80%,3,2.1-3 meter,2,Boulder/cobble,0,0,-1,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,3,R,Right,2009,2,31-60 degrees,1,>80%,2,1.1-2 meter,2,Boulder/cobble,0,-1,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,4,L,Left,2009,1,0-30 degrees,2,50-80%,2,1.1-2 meter,2,Boulder/cobble,0,0,-1,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,4,R,Right,2009,1,0-30 degrees,3,20-49%,1,0-1 meter,8,Sand,0,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,5,L,Left,2009,1,0-30 degrees,2,50-80%,1,0-1 meter,2,Boulder/cobble,0,-1,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,5,R,Right,2009,3,>60 degrees,1,>80%,3,2.1-3 meter,8,Sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,6,L,Left,2009,1,0-30 degrees,3,20-49%,1,0-1 meter,2,Boulder/cobble,0,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,6,R,Right,2009,2,31-60 degrees,1,>80%,3,2.1-3 meter,8,Sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,7,L,Left,2009,1,0-30 degrees,2,50-80%,2,1.1-2 meter,2,Boulder/cobble,0,0,-1,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,7,R,Right,2009,3,>60 degrees,2,50-80%,3,2.1-3 meter,2,Boulder/cobble,-1,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,8,L,Left,2009,1,0-30 degrees,2,50-80%,2,1.1-2 meter,8,Sand,0,-1,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,8,R,Right,2009,3,>60 degrees,3,20-49%,5,>4 meter,2,Boulder/cobble,0,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,9,L,Left,2009,2,31-60 degrees,2,50-80%,3,2.1-3 meter,8,Sand,0,-1,-1,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,9,R,Right,2009,3,>60 degrees,2,50-80%,4,3.1-4 meter,2,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,10,L,Left,2009,2,31-60 degrees,1,>80%,2,1.1-2 meter,8,Sand,0,-1,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,10,R,Right,2009,3,>60 degrees,2,50-80%,4,3.1-4 meter,2,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,11,L,Left,2009,2,31-60 degrees,2,50-80%,3,2.1-3 meter,8,Sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,main,The channel that contains the majority of flow,11,R,Right,2009,2,31-60 degrees,2,50-80%,3,2.1-3 meter,2,Boulder/cobble,-1,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,side channel,The channel that contains the lesser amount of flow,1,L,Left,2009,2,31-60 degrees,2,50-80%,3,2.1-3 meter,10,Gravel/sand,0,-1,-1,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,side channel,The channel that contains the lesser amount of flow,1,R,Right,2009,2,31-60 degrees,1,>80%,2,1.1-2 meter,2,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,side channel,The channel that contains the lesser amount of flow,2,L,Left,2009,2,31-60 degrees,2,50-80%,2,1.1-2 meter,2,Boulder/cobble,0,-1,-1,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,side channel,The channel that contains the lesser amount of flow,2,R,Right,2009,1,0-30 degrees,4,<20%,1,0-1 meter,2,Boulder/cobble,0,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,side channel,The channel that contains the lesser amount of flow,3,L,Left,2009,2,31-60 degrees,2,50-80%,3,2.1-3 meter,2,Boulder/cobble,-1,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,side channel,The channel that contains the lesser amount of flow,3,R,Right,2009,1,0-30 degrees,4,<20%,1,0-1 meter,2,Boulder/cobble,0,0,0,-1,0,island 10.8 m wide
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,side channel,The channel that contains the lesser amount of flow,4,L,Left,2009,2,31-60 degrees,2,50-80%,2,1.1-2 meter,2,Boulder/cobble,0,-1,-1,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,side channel,The channel that contains the lesser amount of flow,4,R,Right,2009,1,0-30 degrees,4,<20%,2,1.1-2 meter,2,Boulder/cobble,0,0,0,-1,0,island 18.8 m wide
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,side channel,The channel that contains the lesser amount of flow,5,L,Left,2009,2,31-60 degrees,2,50-80%,3,2.1-3 meter,10,Gravel/sand,0,0,-1,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May27,5/27/2009 0:00,5/27/2009 0:00,,side channel,The channel that contains the lesser amount of flow,5,R,Right,2009,1,0-30 degrees,4,<20%,1,0-1 meter,2,Boulder/cobble,0,0,0,-1,0,island 12.3 m wide
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2010May17,2010,5/17/2010 0:00,6/25/2010 0:00,BUFFRMFish2010May27,5/27/2010 0:00,5/27/2010 0:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,The channel that contains the majority of flow,1,L,Left,2010,2,31-60 degrees,2,50-80%,2,1.1-2 meter,2,Boulder/cobble,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2010May17,2010,5/17/2010 0:00,6/25/2010 0:00,BUFFRMFish2010May27,5/27/2010 0:00,5/27/2010 0:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,The channel that contains the majority of flow,1,R,Right,2010,1,0-30 degrees,2,50-80%,1,0-1 meter,2,Boulder/cobble,0,-1,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2010May17,2010,5/17/2010 0:00,6/25/2010 0:00,BUFFRMFish2010May27,5/27/2010 0:00,5/27/2010 0:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,The channel that contains the majority of flow,2,L,Left,2010,1,0-30 degrees,4,<20%,2,1.1-2 meter,2,Boulder/cobble,0,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2010May17,2010,5/17/2010 0:00,6/25/2010 0:00,BUFFRMFish2010May27,5/27/2010 0:00,5/27/2010 0:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,The channel that contains the majority of flow,2,R,Right,2010,1,0-30 degrees,1,>80%,1,0-1 meter,2,Boulder/cobble,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2010May17,2010,5/17/2010 0:00,6/25/2010 0:00,BUFFRMFish2010May27,5/27/2010 0:00,5/27/2010 0:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,The channel that contains the majority of flow,3,L,Left,2010,2,31-60 degrees,2,50-80%,2,1.1-2 meter,2,Boulder/cobble,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2010May17,2010,5/17/2010 0:00,6/25/2010 0:00,BUFFRMFish2010May27,5/27/2010 0:00,5/27/2010 0:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,The channel that contains the majority of flow,3,R,Right,2010,1,0-30 degrees,2,50-80%,1,0-1 meter,2,Boulder/cobble,0,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2010May17,2010,5/17/2010 0:00,6/25/2010 0:00,BUFFRMFish2010May27,5/27/2010 0:00,5/27/2010 0:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,The channel that contains the majority of flow,4,L,Left,2010,1,0-30 degrees,2,50-80%,2,1.1-2 meter,2,Boulder/cobble,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM01,1,Mainstem,,Buffalo River,,Newton,24,BUFFM01,290,238,BUFFRMFISH2010May17,2010,5/17/2010 0:00,6/25/2010 0:00,BUFFRMFish2010May27,5/27/2010 0:00,5/27/2010 0:00,Water up about half a foot and moderately turbid.  Visibility about 3 feet. Was able to see bottom along banks.,main,The channel that contains the majority of flow,4,R,Right,2010,1,0-30 degrees,2,50-80%,1,0-1 meter,2,Boulder/cobble,-1,-1,0,0,0,
