Plot,SubPlot,EventDate,CanopyType,ReadingNumber,DotScore
ARPO25,1,May 18 2015,Total,3,29
ARPO25,1,May 18 2015,Total,4,13
ARPO25,1,May 20 2019,Conifer,1,2
ARPO25,1,May 20 2019,Conifer,2,0
ARPO25,1,May 20 2019,Conifer,3,0
ARPO25,1,May 20 2019,Conifer,4,0
ARPO25,1,May 20 2019,Hardwood,1,36
ARPO25,1,May 20 2019,Hardwood,2,0
ARPO25,1,May 20 2019,Hardwood,3,0
ARPO25,1,May 20 2019,Hardwood,4,40
ARPO25,1,May 20 2019,Total,1,38
ARPO25,1,May 20 2019,Total,2,0
ARPO25,1,May 20 2019,Total,3,0
ARPO25,1,May 20 2019,Total,4,40
ARPO26,1,Jun  5 2007,Hardwood,2,10
ARPO26,1,Jun  5 2007,Hardwood,3,21
ARPO26,1,Jun  5 2007,Hardwood,4,36
ARPO26,1,Jun  5 2007,Total,2,10
ARPO26,1,Jun  5 2007,Total,3,21
ARPO26,1,Jun  5 2007,Total,4,36
ARPO26,1,Jun  7 2011,Conifer,3,13
ARPO26,1,Jun  7 2011,Hardwood,1,2
ARPO26,1,Jun  7 2011,Hardwood,2,32
ARPO26,1,Jun  7 2011,Hardwood,3,6
ARPO26,1,Jun  7 2011,Hardwood,4,18
ARPO26,1,Jun  7 2011,Total,1,2
ARPO26,1,Jun  7 2011,Total,2,32
ARPO26,1,Jun  7 2011,Total,3,6
ARPO26,1,Jun  7 2011,Total,4,18
ARPO26,1,May 18 2015,Hardwood,1,2
ARPO26,1,May 18 2015,Hardwood,2,35
ARPO26,1,May 18 2015,Hardwood,4,5
ARPO26,1,May 18 2015,Total,1,2
ARPO26,1,May 18 2015,Total,2,35
ARPO26,1,May 18 2015,Total,4,5
ARPO26,1,May 20 2019,Hardwood,1,0
ARPO26,1,May 20 2019,Hardwood,2,18
ARPO26,1,May 20 2019,Hardwood,3,64
ARPO26,1,May 20 2019,Hardwood,4,63
ARPO26,1,May 20 2019,Total,1,0
ARPO26,1,May 20 2019,Total,2,18
ARPO26,1,May 20 2019,Total,3,64
ARPO26,1,May 20 2019,Total,4,63
ARPO27,1,Jun  5 2007,Hardwood,1,95
ARPO27,1,Jun  5 2007,Hardwood,2,94
ARPO27,1,Jun  5 2007,Hardwood,3,94
ARPO27,1,Jun  5 2007,Hardwood,4,92
ARPO27,1,Jun  5 2007,Total,1,95
ARPO27,1,Jun  5 2007,Total,2,94
ARPO27,1,Jun  5 2007,Total,3,94
ARPO27,1,Jun  5 2007,Total,4,92
ARPO27,1,Jun  7 2011,Hardwood,1,96
ARPO27,1,Jun  7 2011,Hardwood,2,96
ARPO27,1,Jun  7 2011,Hardwood,3,96
ARPO27,1,Jun  7 2011,Hardwood,4,96
ARPO27,1,Jun  7 2011,Total,1,96
ARPO27,1,Jun  7 2011,Total,2,96
ARPO27,1,Jun  7 2011,Total,3,96
ARPO27,1,Jun  7 2011,Total,4,96
ARPO27,1,May 18 2015,Hardwood,1,90
ARPO27,1,May 18 2015,Hardwood,2,95
ARPO27,1,May 18 2015,Hardwood,3,94
ARPO27,1,May 18 2015,Hardwood,4,96
ARPO27,1,May 18 2015,Total,1,90
ARPO27,1,May 18 2015,Total,2,95
ARPO27,1,May 18 2015,Total,3,94
ARPO27,1,May 18 2015,Total,4,96
ARPO27,1,May 20 2019,Hardwood,1,84
ARPO27,1,May 20 2019,Hardwood,2,81
ARPO27,1,May 20 2019,Hardwood,3,85
ARPO27,1,May 20 2019,Hardwood,4,82
ARPO27,1,May 20 2019,Total,1,84
ARPO27,1,May 20 2019,Total,2,81
ARPO27,1,May 20 2019,Total,3,85
ARPO27,1,May 20 2019,Total,4,82
ARPO28,1,Jun  7 2007,Hardwood,1,48
ARPO28,1,Jun  7 2007,Hardwood,2,40
ARPO28,1,Jun  7 2007,Hardwood,3,24
ARPO28,1,Jun  7 2007,Hardwood,4,38
ARPO28,1,Jun  7 2007,Total,1,48
ARPO28,1,Jun  7 2007,Total,2,40
ARPO28,1,Jun  7 2007,Total,3,24
ARPO28,1,Jun  7 2007,Total,4,38
ARPO28,1,May 19 2015,Hardwood,1,4
ARPO28,1,May 19 2015,Hardwood,2,92
ARPO28,1,May 19 2015,Hardwood,3,92
ARPO28,1,May 19 2015,Hardwood,4,96
ARPO28,1,May 19 2015,Total,1,4
ARPO28,1,May 19 2015,Total,2,92
ARPO28,1,May 19 2015,Total,3,92
ARPO28,1,May 19 2015,Total,4,96
ARPO29,1,May 19 2015,Hardwood,1,1
ARPO29,1,May 19 2015,Hardwood,2,13
ARPO29,1,May 19 2015,Hardwood,3,14
ARPO29,1,May 19 2015,Total,1,1
ARPO29,1,May 19 2015,Total,2,13
ARPO29,1,May 19 2015,Total,3,14
ARPO3,1,Jun  5 2007,Hardwood,1,90
ARPO3,1,Jun  5 2007,Hardwood,2,84
ARPO3,1,Jun  5 2007,Hardwood,3,96
ARPO3,1,Jun  5 2007,Hardwood,4,96
ARPO3,1,Jun  5 2007,Total,1,90
ARPO3,1,Jun  5 2007,Total,2,84
ARPO3,1,Jun  5 2007,Total,3,96
ARPO3,1,Jun  5 2007,Total,4,96
ARPO3,1,Jun  8 2011,Hardwood,1,76
ARPO3,1,Jun  8 2011,Hardwood,2,94
ARPO3,1,Jun  8 2011,Hardwood,3,96
ARPO3,1,Jun  8 2011,Hardwood,4,94
ARPO3,1,Jun  8 2011,Total,1,76
ARPO3,1,Jun  8 2011,Total,2,94
ARPO3,1,Jun  8 2011,Total,3,96
ARPO3,1,Jun  8 2011,Total,4,94
ARPO3,1,May 18 2015,Hardwood,1,90
ARPO3,1,May 18 2015,Hardwood,2,82
ARPO3,1,May 18 2015,Hardwood,3,85
ARPO3,1,May 18 2015,Hardwood,4,96
ARPO3,1,May 18 2015,Total,1,90
ARPO3,1,May 18 2015,Total,2,82
ARPO3,1,May 18 2015,Total,3,85
ARPO3,1,May 18 2015,Total,4,96
ARPO3,1,May 21 2019,Hardwood,1,90
ARPO3,1,May 21 2019,Hardwood,2,71
ARPO3,1,May 21 2019,Hardwood,3,79
ARPO3,1,May 21 2019,Hardwood,4,86
ARPO3,1,May 21 2019,Total,1,90
ARPO3,1,May 21 2019,Total,2,71
ARPO3,1,May 21 2019,Total,3,79
ARPO3,1,May 21 2019,Total,4,86
ARPO30,1,Jun  7 2007,Hardwood,1,93
ARPO30,1,Jun  7 2007,Hardwood,2,96
ARPO30,1,Jun  7 2007,Hardwood,3,95
ARPO30,1,Jun  7 2007,Hardwood,4,90
ARPO30,1,Jun  7 2007,Total,1,93
ARPO30,1,Jun  7 2007,Total,2,96
ARPO30,1,Jun  7 2007,Total,3,95
ARPO30,1,Jun  7 2007,Total,4,90
ARPO30,1,Jun  7 2011,Hardwood,1,93
ARPO30,1,Jun  7 2011,Hardwood,2,2
ARPO30,1,Jun  7 2011,Hardwood,3,95
ARPO30,1,Jun  7 2011,Hardwood,4,94
ARPO30,1,Jun  7 2011,Total,1,93
ARPO30,1,Jun  7 2011,Total,2,2
ARPO30,1,Jun  7 2011,Total,3,95
ARPO30,1,Jun  7 2011,Total,4,94
ARPO30,1,May 19 2015,Hardwood,1,95
ARPO30,1,May 19 2015,Hardwood,2,96
ARPO30,1,May 19 2015,Hardwood,3,94
ARPO30,1,May 19 2015,Hardwood,4,92
ARPO30,1,May 19 2015,Total,1,95
ARPO30,1,May 19 2015,Total,2,96
ARPO30,1,May 19 2015,Total,3,94
ARPO30,1,May 19 2015,Total,4,92
ARPO30,1,May 20 2019,Hardwood,1,82
ARPO30,1,May 20 2019,Hardwood,2,72
ARPO30,1,May 20 2019,Hardwood,3,87
ARPO30,1,May 20 2019,Hardwood,4,85
ARPO30,1,May 20 2019,Total,1,82
ARPO30,1,May 20 2019,Total,2,72
ARPO30,1,May 20 2019,Total,3,87
ARPO30,1,May 20 2019,Total,4,85
ARPO32,1,Jun  7 2007,Hardwood,1,17
ARPO32,1,Jun  7 2007,Total,1,17
ARPO32,1,Jun  7 2011,Hardwood,1,11
ARPO32,1,Jun  7 2011,Hardwood,2,0
ARPO32,1,Jun  7 2011,Hardwood,3,0
ARPO32,1,Jun  7 2011,Hardwood,4,0
ARPO32,1,Jun  7 2011,Total,1,11
ARPO32,1,Jun  7 2011,Total,2,0
ARPO32,1,Jun  7 2011,Total,3,0
ARPO32,1,Jun  7 2011,Total,4,0
ARPO32,1,May 19 2015,Hardwood,1,13
ARPO32,1,May 19 2015,Total,1,13
ARPO32,1,May 20 2019,Hardwood,1,17
ARPO32,1,May 20 2019,Hardwood,2,0
ARPO32,1,May 20 2019,Hardwood,3,0
ARPO32,1,May 20 2019,Hardwood,4,0
ARPO32,1,May 20 2019,Total,1,17
ARPO32,1,May 20 2019,Total,2,0
ARPO32,1,May 20 2019,Total,3,0
ARPO32,1,May 20 2019,Total,4,0
ARPO33,1,May 19 2015,Hardwood,1,3
ARPO33,1,May 19 2015,Hardwood,2,7
ARPO33,1,May 19 2015,Hardwood,3,2
ARPO33,1,May 19 2015,Hardwood,4,6
ARPO33,1,May 19 2015,Total,1,3
ARPO33,1,May 19 2015,Total,2,7
ARPO33,1,May 19 2015,Total,3,2
ARPO33,1,May 19 2015,Total,4,6
ARPO34,1,May 19 2015,Hardwood,1,25
ARPO34,1,May 19 2015,Total,1,25
ARPO35,1,May 20 2019,Hardwood,1,12
ARPO35,1,May 20 2019,Hardwood,2,10
ARPO35,1,May 20 2019,Hardwood,3,8
ARPO35,1,May 20 2019,Hardwood,4,20
ARPO35,1,May 20 2019,Total,1,12
ARPO35,1,May 20 2019,Total,2,10
ARPO35,1,May 20 2019,Total,3,8
ARPO35,1,May 20 2019,Total,4,20
ARPO36,1,Jun  6 2007,Conifer,1,64
ARPO36,1,Jun  6 2007,Conifer,2,80
ARPO36,1,Jun  6 2007,Conifer,3,7
ARPO36,1,Jun  6 2007,Conifer,4,10
ARPO36,1,Jun  6 2007,Hardwood,1,22
ARPO36,1,Jun  6 2007,Hardwood,2,5
ARPO36,1,Jun  6 2007,Hardwood,3,73
ARPO36,1,Jun  6 2007,Hardwood,4,78
ARPO36,1,Jun  6 2007,Total,1,86
ARPO36,1,Jun  6 2007,Total,2,85
ARPO36,1,Jun  6 2007,Total,3,80
ARPO36,1,Jun  6 2007,Total,4,88
ARPO36,1,May 19 2015,Hardwood,1,94
ARPO36,1,May 19 2015,Hardwood,2,96
ARPO36,1,May 19 2015,Hardwood,3,96
ARPO36,1,May 19 2015,Hardwood,4,94
ARPO36,1,May 19 2015,Total,1,94
ARPO36,1,May 19 2015,Total,2,96
ARPO36,1,May 19 2015,Total,3,96
ARPO36,1,May 19 2015,Total,4,94
ARPO4,1,Jun  5 2007,Hardwood,1,96
ARPO4,1,Jun  5 2007,Hardwood,2,96
ARPO4,1,Jun  5 2007,Hardwood,3,96
ARPO4,1,Jun  5 2007,Hardwood,4,96
ARPO4,1,Jun  5 2007,Total,1,96
ARPO4,1,Jun  5 2007,Total,2,96
ARPO4,1,Jun  5 2007,Total,3,96
ARPO4,1,Jun  5 2007,Total,4,96
ARPO4,1,Jun  8 2011,Hardwood,1,96
ARPO4,1,Jun  8 2011,Hardwood,2,96
ARPO4,1,Jun  8 2011,Hardwood,3,76
ARPO4,1,Jun  8 2011,Hardwood,4,78
ARPO4,1,Jun  8 2011,Total,1,96
ARPO4,1,Jun  8 2011,Total,2,96
ARPO4,1,Jun  8 2011,Total,3,76
ARPO4,1,Jun  8 2011,Total,4,78
ARPO4,1,May 18 2015,Hardwood,1,90
ARPO4,1,May 18 2015,Hardwood,2,59
ARPO4,1,May 18 2015,Hardwood,3,87
ARPO4,1,May 18 2015,Hardwood,4,95
ARPO4,1,May 18 2015,Total,1,90
ARPO4,1,May 18 2015,Total,2,59
ARPO4,1,May 18 2015,Total,3,87
ARPO4,1,May 18 2015,Total,4,95
ARPO4,1,May 21 2019,Hardwood,1,88
ARPO4,1,May 21 2019,Hardwood,2,92
ARPO4,1,May 21 2019,Hardwood,3,91
ARPO4,1,May 21 2019,Hardwood,4,86
ARPO4,1,May 21 2019,Total,1,88
ARPO4,1,May 21 2019,Total,2,92
ARPO4,1,May 21 2019,Total,3,91
ARPO4,1,May 21 2019,Total,4,86
ARPO5,1,Jun  5 2007,Hardwood,1,96
ARPO5,1,Jun  5 2007,Hardwood,2,96
ARPO5,1,Jun  5 2007,Hardwood,3,96
ARPO5,1,Jun  5 2007,Hardwood,4,96
ARPO5,1,Jun  5 2007,Total,1,96
ARPO5,1,Jun  5 2007,Total,2,96
ARPO5,1,Jun  5 2007,Total,3,96
ARPO5,1,Jun  5 2007,Total,4,96
ARPO5,1,Jun  7 2011,Hardwood,1,96
ARPO5,1,Jun  7 2011,Hardwood,2,96
ARPO5,1,Jun  7 2011,Hardwood,3,96
ARPO5,1,Jun  7 2011,Hardwood,4,96
ARPO5,1,Jun  7 2011,Total,1,96
ARPO5,1,Jun  7 2011,Total,2,96
ARPO5,1,Jun  7 2011,Total,3,96
ARPO5,1,Jun  7 2011,Total,4,96
ARPO5,1,May 18 2015,Hardwood,1,92
ARPO5,1,May 18 2015,Hardwood,2,96
ARPO5,1,May 18 2015,Hardwood,3,94
ARPO5,1,May 18 2015,Hardwood,4,94
ARPO5,1,May 18 2015,Total,1,92
ARPO5,1,May 18 2015,Total,2,96
ARPO5,1,May 18 2015,Total,3,94
ARPO5,1,May 18 2015,Total,4,94
ARPO5,1,May 21 2019,Hardwood,1,88
ARPO5,1,May 21 2019,Hardwood,2,85
ARPO5,1,May 21 2019,Hardwood,3,81
ARPO5,1,May 21 2019,Hardwood,4,91
ARPO5,1,May 21 2019,Total,1,88
ARPO5,1,May 21 2019,Total,2,85
ARPO5,1,May 21 2019,Total,3,81
ARPO5,1,May 21 2019,Total,4,91
ARPO6,1,May 19 2015,Hardwood,1,22
ARPO6,1,May 19 2015,Hardwood,2,3
ARPO6,1,May 19 2015,Hardwood,3,42
ARPO6,1,May 19 2015,Hardwood,4,60
ARPO6,1,May 19 2015,Total,1,22
ARPO6,1,May 19 2015,Total,2,3
ARPO6,1,May 19 2015,Total,3,42
ARPO6,1,May 19 2015,Total,4,60
ARPO7,1,Jun  7 2007,Hardwood,1,93
ARPO7,1,Jun  7 2007,Hardwood,2,94
ARPO7,1,Jun  7 2007,Hardwood,3,96
ARPO7,1,Jun  7 2007,Hardwood,4,94
ARPO7,1,Jun  7 2007,Total,1,93
ARPO7,1,Jun  7 2007,Total,2,94
ARPO7,1,Jun  7 2007,Total,3,96
ARPO7,1,Jun  7 2007,Total,4,94
ARPO7,1,Jun  7 2011,Hardwood,1,92
ARPO7,1,Jun  7 2011,Hardwood,2,85
ARPO7,1,Jun  7 2011,Hardwood,3,95
ARPO7,1,Jun  7 2011,Hardwood,4,96
ARPO7,1,Jun  7 2011,Total,1,92
ARPO7,1,Jun  7 2011,Total,2,85
ARPO7,1,Jun  7 2011,Total,3,95
ARPO7,1,Jun  7 2011,Total,4,96
ARPO7,1,May 19 2015,Hardwood,1,92
ARPO7,1,May 19 2015,Hardwood,2,94
ARPO7,1,May 19 2015,Hardwood,3,96
ARPO7,1,May 19 2015,Hardwood,4,95
ARPO7,1,May 19 2015,Total,1,92
ARPO7,1,May 19 2015,Total,2,94
ARPO7,1,May 19 2015,Total,3,96
ARPO7,1,May 19 2015,Total,4,95
ARPO7,1,May 20 2019,Hardwood,1,78
ARPO7,1,May 20 2019,Hardwood,2,82
ARPO7,1,May 20 2019,Hardwood,3,85
ARPO7,1,May 20 2019,Hardwood,4,79
ARPO7,1,May 20 2019,Total,1,78
ARPO7,1,May 20 2019,Total,2,82
ARPO7,1,May 20 2019,Total,3,85
ARPO7,1,May 20 2019,Total,4,79
ARPO8,1,May 19 2015,Hardwood,2,1
ARPO8,1,May 19 2015,Hardwood,4,1
ARPO8,1,May 19 2015,Total,2,1
ARPO8,1,May 19 2015,Total,4,1
ARPO9,1,Jun  7 2007,Hardwood,1,95
ARPO9,1,Jun  7 2007,Hardwood,2,95
ARPO9,1,Jun  7 2007,Hardwood,3,93
ARPO9,1,Jun  7 2007,Hardwood,4,96
ARPO9,1,Jun  7 2007,Total,1,95
ARPO9,1,Jun  7 2007,Total,2,95
ARPO9,1,Jun  7 2007,Total,3,93
ARPO9,1,Jun  7 2007,Total,4,96
ARPO9,1,Jun  7 2011,Hardwood,1,80
ARPO9,1,Jun  7 2011,Hardwood,2,95
ARPO9,1,Jun  7 2011,Hardwood,3,95
ARPO9,1,Jun  7 2011,Hardwood,4,90
ARPO9,1,Jun  7 2011,Total,1,80
ARPO9,1,Jun  7 2011,Total,2,95
ARPO9,1,Jun  7 2011,Total,3,95
ARPO9,1,Jun  7 2011,Total,4,90
ARPO9,1,May 19 2015,Hardwood,1,92
ARPO9,1,May 19 2015,Hardwood,2,94
ARPO9,1,May 19 2015,Hardwood,3,96
ARPO9,1,May 19 2015,Hardwood,4,96
ARPO9,1,May 19 2015,Total,1,92
ARPO9,1,May 19 2015,Total,2,94
ARPO9,1,May 19 2015,Total,3,96
ARPO9,1,May 19 2015,Total,4,96
ARPO9,1,May 20 2019,Hardwood,1,75
ARPO9,1,May 20 2019,Hardwood,2,77
ARPO9,1,May 20 2019,Hardwood,3,75
ARPO9,1,May 20 2019,Hardwood,4,82
ARPO9,1,May 20 2019,Total,1,75
ARPO9,1,May 20 2019,Total,2,77
ARPO9,1,May 20 2019,Total,3,75
ARPO9,1,May 20 2019,Total,4,82
EFMO1,0,May 24 2017,Hardwood,1,41
EFMO1,0,May 24 2017,Hardwood,2,80
EFMO1,0,May 24 2017,Hardwood,3,87
EFMO1,0,May 24 2017,Hardwood,4,86
EFMO1,0,May 24 2017,Total,1,41
EFMO1,0,May 24 2017,Total,2,80
EFMO1,0,May 24 2017,Total,3,87
EFMO1,0,May 24 2017,Total,4,86
EFMO1,1,May 25 2022,Hardwood,1,24
EFMO1,1,May 25 2022,Hardwood,2,58
EFMO1,1,May 25 2022,Hardwood,3,70
EFMO1,1,May 25 2022,Hardwood,4,69
EFMO1,1,May 25 2022,Total,1,24
EFMO1,1,May 25 2022,Total,2,58
EFMO1,1,May 25 2022,Total,3,70
EFMO1,1,May 25 2022,Total,4,69
EFMO1,1,May 29 2013,Hardwood,1,87
EFMO1,1,May 29 2013,Hardwood,2,87
EFMO1,1,May 29 2013,Hardwood,3,91
EFMO1,1,May 29 2013,Hardwood,4,83
EFMO1,1,May 29 2013,Total,1,87
EFMO1,1,May 29 2013,Total,2,87
EFMO1,1,May 29 2013,Total,3,91
EFMO1,1,May 29 2013,Total,4,83
EFMO12,0,May 25 2017,Hardwood,1,90
EFMO12,0,May 25 2017,Hardwood,2,92
EFMO12,0,May 25 2017,Hardwood,3,91
EFMO12,0,May 25 2017,Hardwood,4,92
EFMO12,0,May 25 2017,Total,1,90
EFMO12,0,May 25 2017,Total,2,92
EFMO12,0,May 25 2017,Total,3,91
EFMO12,0,May 25 2017,Total,4,92
EFMO12,1,Jun  1 2009,Hardwood,1,96
EFMO12,1,Jun  1 2009,Hardwood,2,96
EFMO12,1,Jun  1 2009,Hardwood,3,96
EFMO12,1,Jun  1 2009,Hardwood,4,96
EFMO12,1,Jun  1 2009,Total,1,96
EFMO12,1,Jun  1 2009,Total,2,96
EFMO12,1,Jun  1 2009,Total,3,96
EFMO12,1,Jun  1 2009,Total,4,96
EFMO12,1,May 26 2022,Hardwood,1,91
EFMO12,1,May 26 2022,Hardwood,2,90
EFMO12,1,May 26 2022,Hardwood,3,88
EFMO12,1,May 26 2022,Hardwood,4,87
EFMO12,1,May 26 2022,Total,1,91
EFMO12,1,May 26 2022,Total,2,90
EFMO12,1,May 26 2022,Total,3,88
EFMO12,1,May 26 2022,Total,4,87
EFMO12,1,May 31 2013,Hardwood,1,96
EFMO12,1,May 31 2013,Hardwood,2,95
EFMO12,1,May 31 2013,Hardwood,3,96
EFMO12,1,May 31 2013,Hardwood,4,93
EFMO12,1,May 31 2013,Total,1,96
EFMO12,1,May 31 2013,Total,2,95
EFMO12,1,May 31 2013,Total,3,96
EFMO12,1,May 31 2013,Total,4,93
EFMO13,1,Jun  1 2009,Hardwood,1,96
EFMO13,1,Jun  1 2009,Hardwood,2,92
EFMO13,1,Jun  1 2009,Hardwood,3,96
EFMO13,1,Jun  1 2009,Hardwood,4,96
EFMO13,1,Jun  1 2009,Total,1,96
EFMO13,1,Jun  1 2009,Total,2,92
EFMO13,1,Jun  1 2009,Total,3,96
EFMO13,1,Jun  1 2009,Total,4,96
EFMO14,1,May 31 2009,Hardwood,1,91
EFMO14,1,May 31 2009,Hardwood,2,95
EFMO14,1,May 31 2009,Hardwood,3,86
EFMO14,1,May 31 2009,Hardwood,4,92
EFMO14,1,May 31 2009,Total,1,91
EFMO14,1,May 31 2009,Total,2,95
EFMO14,1,May 31 2009,Total,3,86
EFMO14,1,May 31 2009,Total,4,92
EFMO15,0,May 24 2017,Hardwood,1,91
EFMO15,0,May 24 2017,Hardwood,2,76
EFMO15,0,May 24 2017,Hardwood,3,91
EFMO15,0,May 24 2017,Hardwood,4,79
EFMO15,0,May 24 2017,Total,1,91
EFMO15,0,May 24 2017,Total,2,76
EFMO15,0,May 24 2017,Total,3,91
EFMO15,0,May 24 2017,Total,4,79
EFMO15,1,May 24 2022,Hardwood,1,94
EFMO15,1,May 24 2022,Hardwood,2,93
EFMO15,1,May 24 2022,Hardwood,3,63
EFMO15,1,May 24 2022,Hardwood,4,47
EFMO15,1,May 24 2022,Total,1,94
EFMO15,1,May 24 2022,Total,2,93
EFMO15,1,May 24 2022,Total,3,63
EFMO15,1,May 24 2022,Total,4,47
EFMO15,1,May 29 2009,Hardwood,1,96
EFMO15,1,May 29 2009,Hardwood,2,96
EFMO15,1,May 29 2009,Hardwood,3,95
EFMO15,1,May 29 2009,Hardwood,4,96
EFMO15,1,May 29 2009,Total,1,96
EFMO15,1,May 29 2009,Total,2,96
EFMO15,1,May 29 2009,Total,3,95
EFMO15,1,May 29 2009,Total,4,96
EFMO16,0,May 24 2017,Hardwood,1,91
EFMO16,0,May 24 2017,Hardwood,2,92
EFMO16,0,May 24 2017,Hardwood,3,91
EFMO16,0,May 24 2017,Hardwood,4,93
EFMO16,0,May 24 2017,Total,1,91
EFMO16,0,May 24 2017,Total,2,92
EFMO16,0,May 24 2017,Total,3,91
EFMO16,0,May 24 2017,Total,4,93
EFMO16,1,May 23 2022,Hardwood,1,96
EFMO16,1,May 23 2022,Hardwood,2,96
EFMO16,1,May 23 2022,Hardwood,3,94
EFMO16,1,May 23 2022,Hardwood,4,93
EFMO16,1,May 23 2022,Total,1,96
EFMO16,1,May 23 2022,Total,2,96
EFMO16,1,May 23 2022,Total,3,94
EFMO16,1,May 23 2022,Total,4,93
EFMO16,1,May 29 2009,Hardwood,1,96
EFMO16,1,May 29 2009,Hardwood,2,96
EFMO16,1,May 29 2009,Hardwood,3,91
EFMO16,1,May 29 2009,Hardwood,4,93
EFMO16,1,May 29 2009,Total,1,96
EFMO16,1,May 29 2009,Total,2,96
EFMO16,1,May 29 2009,Total,3,91
EFMO16,1,May 29 2009,Total,4,93
EFMO16,1,May 30 2013,Hardwood,1,96
EFMO16,1,May 30 2013,Hardwood,2,96
EFMO16,1,May 30 2013,Hardwood,3,96
EFMO16,1,May 30 2013,Hardwood,4,96
EFMO16,1,May 30 2013,Total,1,96
EFMO16,1,May 30 2013,Total,2,96
EFMO16,1,May 30 2013,Total,3,96
EFMO16,1,May 30 2013,Total,4,96
EFMO17,0,May 24 2017,Hardwood,1,86
EFMO17,0,May 24 2017,Hardwood,2,80
EFMO17,0,May 24 2017,Hardwood,3,74
EFMO17,0,May 24 2017,Hardwood,4,88
EFMO17,0,May 24 2017,Total,1,86
EFMO17,0,May 24 2017,Total,2,80
EFMO17,0,May 24 2017,Total,3,74
EFMO17,0,May 24 2017,Total,4,88
EFMO17,1,May 25 2022,Hardwood,1,80
EFMO17,1,May 25 2022,Hardwood,2,78
EFMO17,1,May 25 2022,Hardwood,3,93
EFMO17,1,May 25 2022,Hardwood,4,86
EFMO17,1,May 25 2022,Total,1,80
EFMO17,1,May 25 2022,Total,2,78
EFMO17,1,May 25 2022,Total,3,93
EFMO17,1,May 25 2022,Total,4,86
EFMO17,1,May 29 2009,Hardwood,1,96
EFMO17,1,May 29 2009,Hardwood,2,96
EFMO17,1,May 29 2009,Hardwood,3,94
EFMO17,1,May 29 2009,Hardwood,4,96
EFMO17,1,May 29 2009,Total,1,96
EFMO17,1,May 29 2009,Total,2,96
EFMO17,1,May 29 2009,Total,3,94
EFMO17,1,May 29 2009,Total,4,96
EFMO17,1,May 30 2013,Hardwood,1,94
EFMO17,1,May 30 2013,Hardwood,2,95
EFMO17,1,May 30 2013,Hardwood,3,68
EFMO17,1,May 30 2013,Hardwood,4,88
EFMO17,1,May 30 2013,Total,1,94
EFMO17,1,May 30 2013,Total,2,95
EFMO17,1,May 30 2013,Total,3,68
EFMO17,1,May 30 2013,Total,4,88
EFMO18,0,May 24 2017,Hardwood,1,89
EFMO18,0,May 24 2017,Hardwood,2,89
EFMO18,0,May 24 2017,Hardwood,3,84
EFMO18,0,May 24 2017,Hardwood,4,89
EFMO18,0,May 24 2017,Total,1,89
EFMO18,0,May 24 2017,Total,2,89
EFMO18,0,May 24 2017,Total,3,84
EFMO18,0,May 24 2017,Total,4,89
EFMO18,1,May 26 2022,Hardwood,1,96
EFMO18,1,May 26 2022,Hardwood,2,96
EFMO18,1,May 26 2022,Hardwood,3,96
EFMO18,1,May 26 2022,Hardwood,4,95
EFMO18,1,May 26 2022,Total,1,96
EFMO18,1,May 26 2022,Total,2,96
EFMO18,1,May 26 2022,Total,3,96
EFMO18,1,May 26 2022,Total,4,95
EFMO18,1,May 31 2009,Hardwood,1,94
EFMO18,1,May 31 2009,Hardwood,2,95
EFMO18,1,May 31 2009,Hardwood,3,96
EFMO18,1,May 31 2009,Hardwood,4,96
EFMO18,1,May 31 2009,Total,1,94
EFMO18,1,May 31 2009,Total,2,95
EFMO18,1,May 31 2009,Total,3,96
EFMO18,1,May 31 2009,Total,4,96
EFMO18,1,May 31 2013,Hardwood,1,80
EFMO18,1,May 31 2013,Hardwood,2,96
EFMO18,1,May 31 2013,Hardwood,3,88
EFMO18,1,May 31 2013,Hardwood,4,96
EFMO18,1,May 31 2013,Total,1,80
EFMO18,1,May 31 2013,Total,2,96
EFMO18,1,May 31 2013,Total,3,88
EFMO18,1,May 31 2013,Total,4,96
EFMO19,0,May 24 2017,Hardwood,1,81
EFMO19,0,May 24 2017,Hardwood,2,25
EFMO19,0,May 24 2017,Hardwood,3,1
EFMO19,0,May 24 2017,Hardwood,4,8
EFMO19,0,May 24 2017,Total,1,81
EFMO19,0,May 24 2017,Total,2,25
EFMO19,0,May 24 2017,Total,3,1
EFMO19,0,May 24 2017,Total,4,8
EFMO19,1,May 26 2022,Hardwood,1,93
EFMO19,1,May 26 2022,Hardwood,2,47
EFMO19,1,May 26 2022,Hardwood,3,1
EFMO19,1,May 26 2022,Hardwood,4,25
EFMO19,1,May 26 2022,Total,1,93
EFMO19,1,May 26 2022,Total,2,47
EFMO19,1,May 26 2022,Total,3,1
EFMO19,1,May 26 2022,Total,4,25
EFMO19,1,May 31 2009,Hardwood,1,62
EFMO19,1,May 31 2009,Hardwood,2,25
EFMO19,1,May 31 2009,Hardwood,3,7
EFMO19,1,May 31 2009,Hardwood,4,41
EFMO19,1,May 31 2009,Total,1,62
EFMO19,1,May 31 2009,Total,2,25
EFMO19,1,May 31 2009,Total,3,7
EFMO19,1,May 31 2009,Total,4,41
EFMO2,0,May 24 2017,Hardwood,1,85
EFMO2,0,May 24 2017,Hardwood,2,84
EFMO2,0,May 24 2017,Hardwood,3,45
EFMO2,0,May 24 2017,Hardwood,4,85
