Plot,SubPlot,EventDate,TaxonCode,CommonName,DBHClass,TreeCount
ARPO27,1,May 18 2015,GLTR,honeylocust,1.1 - 2.5 cm,1
ARPO27,1,May 18 2015,QUFA,southern red oak,> 38.0 cm,1
ARPO27,1,May 18 2015,ULAL,winged elm,< 1.0 cm,2
ARPO27,1,May 18 2015,ULAL,winged elm,1.1 - 2.5 cm,5
ARPO27,1,May 18 2015,ULAL,winged elm,2.6 - 8.0 cm,3
ARPO27,1,May 18 2015,ULAM,American elm,> 38.0 cm,1
ARPO27,1,May 20 2019,QUERC,oak,> 38.0 cm,1
ARPO27,1,May 20 2019,ROBIN,locusts,2.6 - 8.0 cm,1
ARPO27,1,May 20 2019,ROBIN,locusts,8.1 - 15.0 cm,1
ARPO27,1,May 20 2019,ULMUS,elm,2.6 - 8.0 cm,8
ARPO28,1,Jun  7 2007,FRCA13,Carolina buckthorn,1.1 - 2.5 cm,1
ARPO28,1,Jun  7 2007,FRCA13,Carolina buckthorn,2.6 - 8.0 cm,2
ARPO28,1,Jun  7 2007,FRCA13,Carolina buckthorn,8.1 - 15.0 cm,1
ARPO28,1,Jun  7 2007,ULAM,American elm,< 1.0 cm,6
ARPO28,1,Jun  7 2007,ULAM,American elm,1.1 - 2.5 cm,2
ARPO28,1,Jun  7 2007,ULAM,American elm,2.6 - 8.0 cm,1
ARPO28,1,Jun  7 2007,ULAM,American elm,8.1 - 15.0 cm,3
ARPO28,1,Jun  7 2007,ULAM,American elm,15.1 - 23.0 cm,1
ARPO28,1,Jun  7 2007,ULAM,American elm,23.1 - 38.0 cm,1
ARPO28,1,May 19 2015,DIVI5,common persimmon,8.1 - 15.0 cm,1
ARPO28,1,May 19 2015,DIVI5,common persimmon,23.1 - 38.0 cm,1
ARPO28,1,May 19 2015,FRPE,green ash,1.1 - 2.5 cm,1
ARPO28,1,May 19 2015,ILDE,possumhaw,2.6 - 8.0 cm,7
ARPO28,1,May 19 2015,SNAG,snag,1.1 - 2.5 cm,1
ARPO28,1,May 19 2015,SNAG,snag,2.6 - 8.0 cm,1
ARPO28,1,May 19 2015,SNAG,snag,8.1 - 15.0 cm,1
ARPO28,1,May 19 2015,SNAG,snag,15.1 - 23.0 cm,1
ARPO28,1,May 19 2015,ULAL,winged elm,< 1.0 cm,1
ARPO28,1,May 19 2015,ULAL,winged elm,1.1 - 2.5 cm,3
ARPO28,1,May 19 2015,ULAL,winged elm,8.1 - 15.0 cm,1
ARPO28,1,May 19 2015,ULAM,American elm,23.1 - 38.0 cm,2
ARPO29,1,May 19 2015,CRATA,hawthorn,1.1 - 2.5 cm,1
ARPO29,1,May 19 2015,FRPE,green ash,2.6 - 8.0 cm,1
ARPO29,1,May 19 2015,ULAL,winged elm,1.1 - 2.5 cm,1
ARPO3,1,Jun  5 2007,SNAG,snag,15.1 - 23.0 cm,1
ARPO3,1,Jun  8 2011,CAAM2,American beautyberry,< 1.0 cm,10
ARPO3,1,May 18 2015,CAAM2,American beautyberry,< 1.0 cm,6
ARPO3,1,May 18 2015,SAAL5,sassafras,1.1 - 2.5 cm,1
ARPO3,1,May 21 2019,QUERC,oak,> 38.0 cm,1
ARPO30,1,Jun  7 2007,DIVI5,common persimmon,2.6 - 8.0 cm,1
ARPO30,1,Jun  7 2007,PRSE2,black cherry,2.6 - 8.0 cm,1
ARPO30,1,Jun  7 2007,QUST,post oak,> 38.0 cm,1
ARPO30,1,Jun  7 2007,SNAG,snag,2.6 - 8.0 cm,1
ARPO30,1,Jun  7 2007,ULAL,winged elm,15.1 - 23.0 cm,1
ARPO30,1,Jun  7 2011,CELA,sugarberry,2.6 - 8.0 cm,1
ARPO30,1,Jun  7 2011,QUPA5,cherrybark oak,> 38.0 cm,1
ARPO30,1,Jun  7 2011,ULAL,winged elm,15.1 - 23.0 cm,1
ARPO30,1,May 19 2015,CELA,sugarberry,1.1 - 2.5 cm,1
ARPO30,1,May 19 2015,CELA,sugarberry,1.1 - 2.5 cm,1
ARPO30,1,May 19 2015,QUPH,willow oak,23.1 - 38.0 cm,1
ARPO30,1,May 19 2015,QUST,post oak,> 38.0 cm,1
ARPO30,1,May 19 2015,ULAL,winged elm,8.1 - 15.0 cm,3
ARPO30,1,May 19 2015,ULAL,winged elm,15.1 - 23.0 cm,1
ARPO30,1,May 20 2019,CELTI,hackberry,2.6 - 8.0 cm,1
ARPO30,1,May 20 2019,QUERC,oak,> 38.0 cm,1
ARPO30,1,May 20 2019,ULMUS,elm,15.1 - 23.0 cm,1
ARPO31,1,May 19 2015,DIVI5,common persimmon,1.1 - 2.5 cm,1
ARPO31,1,May 19 2015,FRPE,green ash,2.6 - 8.0 cm,1
ARPO31,1,May 19 2015,ULAL,winged elm,< 1.0 cm,10
ARPO33,1,May 19 2015,ACNE2,boxelder,1.1 - 2.5 cm,2
ARPO33,1,May 19 2015,CELA,sugarberry,2.6 - 8.0 cm,2
ARPO34,1,Jun  7 2007,CACO15,bitternut hickory,1.1 - 2.5 cm,1
ARPO34,1,Jun  7 2007,CACO15,bitternut hickory,2.6 - 8.0 cm,1
ARPO34,1,Jun  7 2007,CRATA,hawthorn,1.1 - 2.5 cm,12
ARPO34,1,Jun  7 2007,CRATA,hawthorn,2.6 - 8.0 cm,2
ARPO34,1,May 19 2015,DIVI5,common persimmon,1.1 - 2.5 cm,4
ARPO34,1,May 19 2015,DIVI5,common persimmon,2.6 - 8.0 cm,1
ARPO35,1,Jun  7 2011,COFL,flowering dogwood,< 1.0 cm,2
ARPO35,1,Jun  7 2011,ULAL,winged elm,< 1.0 cm,1
ARPO35,1,Jun  7 2011,ULAL,winged elm,2.6 - 8.0 cm,1
ARPO35,1,May 19 2015,CRATA,hawthorn,1.1 - 2.5 cm,1
ARPO35,1,May 19 2015,ULAL,winged elm,< 1.0 cm,1
ARPO35,1,May 19 2015,ULAL,winged elm,1.1 - 2.5 cm,3
ARPO35,1,May 20 2019,CRATA,hawthorn,< 1.0 cm,4
ARPO35,1,May 20 2019,CRATA,hawthorn,1.1 - 2.5 cm,2
ARPO35,1,May 20 2019,ULMUS,elm,< 1.0 cm,14
ARPO35,1,May 20 2019,ULMUS,elm,1.1 - 2.5 cm,5
ARPO36,1,Jun  6 2007,ACNE2,boxelder,15.1 - 23.0 cm,1
ARPO36,1,Jun  6 2007,CEOC,common hackberry,23.1 - 38.0 cm,1
ARPO36,1,Jun  6 2007,CRATA,hawthorn,2.6 - 8.0 cm,1
ARPO36,1,Jun  6 2007,LIST2,sweetgum,23.1 - 38.0 cm,1
ARPO36,1,Jun  6 2007,SNAG,snag,8.1 - 15.0 cm,1
ARPO36,1,Jun  6 2007,TADI2,bald cypress,> 38.0 cm,1
ARPO36,1,Jun  6 2007,ULAM,American elm,2.6 - 8.0 cm,1
ARPO36,1,May 19 2015,CELA,sugarberry,> 38.0 cm,1
ARPO36,1,May 19 2015,ILDE,possumhaw,1.1 - 2.5 cm,1
ARPO36,1,May 19 2015,ILDE,possumhaw,2.6 - 8.0 cm,2
ARPO36,1,May 19 2015,TADI2,bald cypress,> 38.0 cm,1
ARPO36,1,May 19 2015,ULAL,winged elm,2.6 - 8.0 cm,1
ARPO4,1,Jun  5 2007,LIST2,sweetgum,8.1 - 15.0 cm,1
ARPO4,1,Jun  5 2007,ULAL,winged elm,2.6 - 8.0 cm,2
ARPO4,1,Jun  5 2007,ULAM,American elm,2.6 - 8.0 cm,1
ARPO4,1,Jun  8 2011,CAAM2,American beautyberry,< 1.0 cm,5
ARPO4,1,Jun  8 2011,CAAM2,American beautyberry,2.6 - 8.0 cm,1
ARPO4,1,Jun  8 2011,LIST2,sweetgum,15.1 - 23.0 cm,1
ARPO4,1,Jun  8 2011,LIST2,sweetgum,23.1 - 38.0 cm,1
ARPO4,1,Jun  8 2011,ULAL,winged elm,2.6 - 8.0 cm,1
ARPO4,1,Jun  8 2011,ULAL,winged elm,8.1 - 15.0 cm,2
ARPO4,1,May 18 2015,LIST2,sweetgum,23.1 - 38.0 cm,1
ARPO4,1,May 18 2015,ULAL,winged elm,2.6 - 8.0 cm,2
ARPO4,1,May 18 2015,ULAL,winged elm,8.1 - 15.0 cm,1
ARPO4,1,May 21 2019,CELTI,hackberry,2.6 - 8.0 cm,1
ARPO4,1,May 21 2019,LIQUI,sweetgums,15.1 - 23.0 cm,1
ARPO4,1,May 21 2019,ULMUS,elm,2.6 - 8.0 cm,4
ARPO4,1,May 21 2019,ULMUS,elm,8.1 - 15.0 cm,1
ARPO5,1,Jun  5 2007,ULRU,slippery elm,< 1.0 cm,1
ARPO5,1,Jun  5 2007,ULRU,slippery elm,1.1 - 2.5 cm,4
ARPO5,1,Jun  5 2007,ULRU,slippery elm,8.1 - 15.0 cm,3
ARPO5,1,Jun  5 2007,ULRU,slippery elm,15.1 - 23.0 cm,2
ARPO5,1,Jun  7 2011,GLTR,honeylocust,23.1 - 38.0 cm,1
ARPO5,1,Jun  7 2011,ILDE,possumhaw,2.6 - 8.0 cm,1
ARPO5,1,Jun  7 2011,QUPH,willow oak,15.1 - 23.0 cm,1
ARPO5,1,Jun  7 2011,SNAG,snag,8.1 - 15.0 cm,1
ARPO5,1,Jun  7 2011,ULAL,winged elm,2.6 - 8.0 cm,1
ARPO5,1,Jun  7 2011,ULAM,American elm,2.6 - 8.0 cm,1
ARPO5,1,Jun  7 2011,ULAM,American elm,8.1 - 15.0 cm,3
ARPO5,1,May 18 2015,SNAG,snag,1.1 - 2.5 cm,1
ARPO5,1,May 18 2015,ULAL,winged elm,1.1 - 2.5 cm,2
ARPO5,1,May 18 2015,ULAL,winged elm,2.6 - 8.0 cm,1
ARPO5,1,May 18 2015,ULAL,winged elm,8.1 - 15.0 cm,1
ARPO5,1,May 18 2015,ULAL,winged elm,15.1 - 23.0 cm,1
ARPO5,1,May 18 2015,ULAL,winged elm,23.1 - 38.0 cm,1
ARPO5,1,May 21 2019,GLEDI,honeylocusts,15.1 - 23.0 cm,1
ARPO5,1,May 21 2019,ILEX,hollies,1.1 - 2.5 cm,1
ARPO5,1,May 21 2019,ILEX,hollies,2.6 - 8.0 cm,1
ARPO5,1,May 21 2019,QUERC,oak,2.6 - 8.0 cm,2
ARPO5,1,May 21 2019,QUERC,oak,23.1 - 38.0 cm,1
ARPO5,1,May 21 2019,SNAG,snag,2.6 - 8.0 cm,1
ARPO5,1,May 21 2019,ULMUS,elm,8.1 - 15.0 cm,3
ARPO6,1,May 19 2015,CELA,sugarberry,< 1.0 cm,1
ARPO6,1,May 19 2015,CELA,sugarberry,1.1 - 2.5 cm,3
ARPO6,1,May 19 2015,CELA,sugarberry,2.6 - 8.0 cm,3
ARPO6,1,May 19 2015,DIVI5,common persimmon,< 1.0 cm,1
ARPO6,1,May 19 2015,DIVI5,common persimmon,1.1 - 2.5 cm,8
ARPO6,1,May 19 2015,DIVI5,common persimmon,2.6 - 8.0 cm,10
ARPO6,1,May 19 2015,DIVI5,common persimmon,8.1 - 15.0 cm,5
ARPO6,1,May 19 2015,FRCA13,Carolina buckthorn,8.1 - 15.0 cm,1
ARPO6,1,May 19 2015,ILDE,possumhaw,< 1.0 cm,8
ARPO6,1,May 19 2015,QUPA5,cherrybark oak,2.6 - 8.0 cm,1
ARPO7,1,Jun  7 2007,CACO15,bitternut hickory,8.1 - 15.0 cm,1
ARPO7,1,Jun  7 2007,CACO15,bitternut hickory,> 38.0 cm,2
ARPO7,1,Jun  7 2007,SNAG,snag,23.1 - 38.0 cm,1
ARPO7,1,Jun  7 2011,QUPH,willow oak,> 38.0 cm,2
ARPO7,1,Jun  7 2011,SNAG,snag,23.1 - 38.0 cm,1
ARPO7,1,Jun  7 2011,ULAL,winged elm,8.1 - 15.0 cm,1
ARPO7,1,Jun  7 2011,ULAL,winged elm,15.1 - 23.0 cm,1
ARPO7,1,May 19 2015,CELA,sugarberry,2.6 - 8.0 cm,3
ARPO7,1,May 19 2015,CODR,roughleaf dogwood,1.1 - 2.5 cm,1
ARPO7,1,May 19 2015,CODR,roughleaf dogwood,2.6 - 8.0 cm,1
ARPO7,1,May 19 2015,QUPH,willow oak,> 38.0 cm,1
ARPO7,1,May 19 2015,ULAL,winged elm,1.1 - 2.5 cm,2
ARPO7,1,May 19 2015,ULAL,winged elm,2.6 - 8.0 cm,1
ARPO7,1,May 20 2019,QUERC,oak,> 38.0 cm,1
ARPO7,1,May 20 2019,SNAG,snag,2.6 - 8.0 cm,1
ARPO7,1,May 20 2019,ULMUS,elm,< 1.0 cm,1
ARPO7,1,May 20 2019,ULMUS,elm,1.1 - 2.5 cm,1
ARPO7,1,May 20 2019,ULMUS,elm,2.6 - 8.0 cm,1
ARPO7,1,May 20 2019,ULMUS,elm,15.1 - 23.0 cm,1
ARPO8,1,May 19 2015,ACNE2,boxelder,< 1.0 cm,2
ARPO8,1,May 19 2015,ACNE2,boxelder,1.1 - 2.5 cm,11
ARPO8,1,May 19 2015,ACNE2,boxelder,2.6 - 8.0 cm,7
ARPO8,1,May 19 2015,FRPE,green ash,1.1 - 2.5 cm,1
ARPO8,1,May 19 2015,SNAG,snag,1.1 - 2.5 cm,2
ARPO8,1,May 19 2015,ULAL,winged elm,1.1 - 2.5 cm,2
ARPO9,1,Jun  7 2007,DIVI5,common persimmon,15.1 - 23.0 cm,1
ARPO9,1,Jun  7 2007,SNAG,snag,1.1 - 2.5 cm,1
ARPO9,1,Jun  7 2007,SNAG,snag,2.6 - 8.0 cm,2
ARPO9,1,Jun  7 2007,SNAG,snag,8.1 - 15.0 cm,1
ARPO9,1,Jun  7 2007,ULAM,American elm,8.1 - 15.0 cm,1
ARPO9,1,Jun  7 2007,ULAM,American elm,23.1 - 38.0 cm,1
ARPO9,1,Jun  7 2011,FOAC,eastern swampprivet,2.6 - 8.0 cm,1
ARPO9,1,Jun  7 2011,OSVI,hophornbeam,2.6 - 8.0 cm,1
ARPO9,1,Jun  7 2011,ULAM,American elm,8.1 - 15.0 cm,1
ARPO9,1,Jun  7 2011,ULAM,American elm,23.1 - 38.0 cm,1
ARPO9,1,May 19 2015,CODR,roughleaf dogwood,2.6 - 8.0 cm,1
ARPO9,1,May 19 2015,NYSY,blackgum,2.6 - 8.0 cm,1
ARPO9,1,May 19 2015,SNAG,snag,< 1.0 cm,2
ARPO9,1,May 19 2015,SNAG,snag,1.1 - 2.5 cm,2
ARPO9,1,May 19 2015,SNAG,snag,8.1 - 15.0 cm,1
ARPO9,1,May 19 2015,SNAG,snag,> 38.0 cm,1
ARPO9,1,May 19 2015,ULAL,winged elm,1.1 - 2.5 cm,2
ARPO9,1,May 19 2015,ULAL,winged elm,2.6 - 8.0 cm,2
ARPO9,1,May 19 2015,ULAL,winged elm,8.1 - 15.0 cm,1
ARPO9,1,May 20 2019,ASIMI,pawpaws,< 1.0 cm,1
ARPO9,1,May 20 2019,ILEX,hollies,1.1 - 2.5 cm,1
ARPO9,1,May 20 2019,ILEX,hollies,2.6 - 8.0 cm,1
ARPO9,1,May 20 2019,QUERC,oak,15.1 - 23.0 cm,1
ARPO9,1,May 20 2019,QUERC,oak,> 38.0 cm,1
ARPO9,1,May 20 2019,SNAG,snag,2.6 - 8.0 cm,1
ARPO9,1,May 20 2019,SNAG,snag,8.1 - 15.0 cm,1
ARPO9,1,May 20 2019,ULMUS,elm,8.1 - 15.0 cm,2
EFMO1,1,May 25 2022,FRAXI,ash,< 1.0 cm,1
EFMO1,1,May 25 2022,FRAXI,ash,1.1 - 2.5 cm,1
EFMO1,1,May 25 2022,FRAXI,ash,2.6 - 8.0 cm,1
EFMO1,1,May 29 2013,FRAXI,ash,> 38.0 cm,1
EFMO1,1,May 29 2013,QUVE,black oak,23.1 - 38.0 cm,1
EFMO1,1,May 29 2013,QUVE,black oak,> 38.0 cm,1
EFMO12,0,May 25 2017,ACSA2,silver maple,2.6 - 8.0 cm,1
EFMO12,0,May 25 2017,ACSA2,silver maple,23.1 - 38.0 cm,2
EFMO12,0,May 25 2017,QUAL,white oak,> 38.0 cm,2
EFMO12,1,Jun  1 2009,ACSA2,silver maple,2.6 - 8.0 cm,1
EFMO12,1,Jun  1 2009,ACSA2,silver maple,15.1 - 23.0 cm,2
EFMO12,1,May 26 2022,ACER,maple spp,2.6 - 8.0 cm,1
EFMO12,1,May 26 2022,ACER,maple spp,8.1 - 15.0 cm,1
EFMO12,1,May 26 2022,ACER,maple spp,23.1 - 38.0 cm,3
EFMO12,1,May 26 2022,ACER,maple spp,> 38.0 cm,1
EFMO12,1,May 31 2013,ACSA3,sugar maple,2.6 - 8.0 cm,3
EFMO12,1,May 31 2013,ACSA3,sugar maple,15.1 - 23.0 cm,1
EFMO12,1,May 31 2013,ACSA3,sugar maple,23.1 - 38.0 cm,2
EFMO13,1,Jun  1 2009,CARYA,hickory,8.1 - 15.0 cm,1
EFMO13,1,Jun  1 2009,ULMUS,elm,2.6 - 8.0 cm,1
EFMO13,1,Jun  1 2009,ULMUS,elm,8.1 - 15.0 cm,3
EFMO14,1,May 31 2009,CEOC,common hackberry,15.1 - 23.0 cm,1
EFMO14,1,May 31 2009,SNAG,snag,23.1 - 38.0 cm,1
EFMO14,1,May 31 2009,SNAG,snag,> 38.0 cm,1
EFMO14,1,May 31 2009,ULMUS,elm,15.1 - 23.0 cm,1
EFMO15,0,May 24 2017,SANIC4,American black elderberry,1.1 - 2.5 cm,2
EFMO15,0,May 24 2017,SANIC4,American black elderberry,2.6 - 8.0 cm,2
EFMO15,0,May 24 2017,ULAM,American elm,1.1 - 2.5 cm,1
EFMO15,1,May 24 2022,SNAG,snag,23.1 - 38.0 cm,1
EFMO15,1,May 29 2009,SNAG,snag,2.6 - 8.0 cm,1
EFMO16,0,May 24 2017,ACSA2,silver maple,> 38.0 cm,2
EFMO16,0,May 24 2017,SNAG,snag,2.6 - 8.0 cm,1
EFMO16,0,May 24 2017,ULRU,slippery elm,2.6 - 8.0 cm,2
EFMO16,1,May 23 2022,ACER,maple spp,2.6 - 8.0 cm,1
EFMO16,1,May 23 2022,ACER,maple spp,> 38.0 cm,2
EFMO16,1,May 23 2022,CARYA,hickory,2.6 - 8.0 cm,1
EFMO16,1,May 29 2009,ACSA2,silver maple,1.1 - 2.5 cm,1
EFMO16,1,May 29 2009,ACSA2,silver maple,8.1 - 15.0 cm,1
EFMO16,1,May 29 2009,ACSA2,silver maple,> 38.0 cm,1
EFMO16,1,May 29 2009,SNAG,snag,2.6 - 8.0 cm,1
EFMO16,1,May 29 2009,ULAM,American elm,2.6 - 8.0 cm,2
EFMO16,1,May 30 2013,ACSA3,sugar maple,2.6 - 8.0 cm,3
EFMO16,1,May 30 2013,ACSA3,sugar maple,8.1 - 15.0 cm,2
EFMO16,1,May 30 2013,CEOC,common hackberry,8.1 - 15.0 cm,1
EFMO16,1,May 30 2013,SNAG,snag,> 38.0 cm,1
EFMO16,1,May 30 2013,ULAM,American elm,2.6 - 8.0 cm,2
EFMO17,0,May 24 2017,ACSA2,silver maple,2.6 - 8.0 cm,1
EFMO17,0,May 24 2017,ACSA2,silver maple,15.1 - 23.0 cm,1
EFMO17,0,May 24 2017,SNAG,snag,> 38.0 cm,1
EFMO17,1,May 25 2022,QUERC,oak,> 38.0 cm,1
EFMO17,1,May 29 2009,ACSA2,silver maple,2.6 - 8.0 cm,1
EFMO17,1,May 29 2009,ACSA2,silver maple,15.1 - 23.0 cm,1
EFMO17,1,May 29 2009,FRAXI,ash,> 38.0 cm,1
EFMO17,1,May 29 2009,OSVI,hophornbeam,2.6 - 8.0 cm,1
EFMO17,1,May 30 2013,ACSA3,sugar maple,2.6 - 8.0 cm,4
EFMO17,1,May 30 2013,FRPE,green ash,> 38.0 cm,1
EFMO17,1,May 30 2013,OSVI,hophornbeam,8.1 - 15.0 cm,1
EFMO17,1,May 30 2013,TIAM,American basswood,> 38.0 cm,1
EFMO17,1,May 30 2013,ULAM,American elm,8.1 - 15.0 cm,2
EFMO18,0,May 24 2017,ACSA3,sugar maple,15.1 - 23.0 cm,1
EFMO18,0,May 24 2017,ACSA3,sugar maple,> 38.0 cm,1
EFMO18,0,May 24 2017,CACA18,American hornbeam,< 1.0 cm,3
EFMO18,0,May 24 2017,CACA18,American hornbeam,1.1 - 2.5 cm,3
EFMO18,0,May 24 2017,CACA18,American hornbeam,2.6 - 8.0 cm,1
EFMO18,0,May 24 2017,CACO15,bitternut hickory,8.1 - 15.0 cm,1
EFMO18,0,May 24 2017,OSVI,hophornbeam,< 1.0 cm,1
EFMO18,0,May 24 2017,OSVI,hophornbeam,1.1 - 2.5 cm,3
EFMO18,0,May 24 2017,SNAG,snag,< 1.0 cm,1
EFMO18,1,May 26 2022,ACER,maple spp,15.1 - 23.0 cm,1
EFMO18,1,May 26 2022,ACER,maple spp,> 38.0 cm,2
EFMO18,1,May 26 2022,CACA18,American hornbeam,1.1 - 2.5 cm,3
EFMO18,1,May 26 2022,CACA18,American hornbeam,2.6 - 8.0 cm,2
EFMO18,1,May 26 2022,CARYA,hickory,2.6 - 8.0 cm,1
EFMO18,1,May 26 2022,CARYA,hickory,8.1 - 15.0 cm,1
EFMO18,1,May 31 2009,ACSA2,silver maple,8.1 - 15.0 cm,1
EFMO18,1,May 31 2009,ACSA2,silver maple,23.1 - 38.0 cm,3
EFMO18,1,May 31 2009,COFL,flowering dogwood,2.6 - 8.0 cm,1
EFMO18,1,May 31 2009,ULMUS,elm,< 1.0 cm,2
EFMO18,1,May 31 2009,ULMUS,elm,2.6 - 8.0 cm,3
EFMO18,1,May 31 2013,CACO15,bitternut hickory,2.6 - 8.0 cm,2
EFMO18,1,May 31 2013,CACO15,bitternut hickory,8.1 - 15.0 cm,2
EFMO18,1,May 31 2013,OSVI,hophornbeam,1.1 - 2.5 cm,2
EFMO18,1,May 31 2013,OSVI,hophornbeam,2.6 - 8.0 cm,3
EFMO2,0,May 24 2017,FRAXI,ash,15.1 - 23.0 cm,1
EFMO2,0,May 24 2017,FRPE,green ash,> 38.0 cm,1
EFMO2,0,May 24 2017,PRSE2,black cherry,8.1 - 15.0 cm,1
EFMO2,1,May 25 2022,JUGLA,walnuts,1.1 - 2.5 cm,1
EFMO2,1,May 25 2022,PRUNU,plum,15.1 - 23.0 cm,1
EFMO2,1,May 25 2022,QUERC,oak,> 38.0 cm,1
EFMO2,1,May 25 2022,SNAG,snag,15.1 - 23.0 cm,1
EFMO2,1,May 29 2009,FRAXI,ash,15.1 - 23.0 cm,1
EFMO2,1,May 29 2009,POGR4,bigtooth aspen,23.1 - 38.0 cm,1
EFMO2,1,May 29 2009,PRSE2,black cherry,8.1 - 15.0 cm,1
EFMO2,1,May 29 2013,FRAXI,ash,8.1 - 15.0 cm,1
EFMO2,1,May 29 2013,POGR4,bigtooth aspen,23.1 - 38.0 cm,1
EFMO2,1,May 29 2013,PRSE2,black cherry,8.1 - 15.0 cm,1
EFMO2,1,May 29 2013,PRSE2,black cherry,15.1 - 23.0 cm,1
EFMO2,1,May 29 2013,QUAL,white oak,15.1 - 23.0 cm,1
EFMO2,1,May 29 2013,ULAM,American elm,15.1 - 23.0 cm,1
EFMO22,0,May 24 2017,ULMUS,elm,15.1 - 23.0 cm,1
EFMO22,1,May 31 2009,TIAM,American basswood,8.1 - 15.0 cm,1
EFMO22,1,May 31 2009,TIAM,American basswood,15.1 - 23.0 cm,2
EFMO22,1,May 31 2009,TIAM,American basswood,> 38.0 cm,1
EFMO24,0,May 24 2017,OSVI,hophornbeam,8.1 - 15.0 cm,1
EFMO24,1,May 25 2022,OSVI,hophornbeam,< 1.0 cm,1
EFMO24,1,May 25 2022,OSVI,hophornbeam,8.1 - 15.0 cm,4
EFMO24,1,May 25 2022,SNAG,snag,< 1.0 cm,1
EFMO24,1,May 29 2009,CACA18,American hornbeam,2.6 - 8.0 cm,2
EFMO24,1,May 29 2009,CACA18,American hornbeam,8.1 - 15.0 cm,1
EFMO24,1,May 29 2009,QUAL,white oak,> 38.0 cm,1
EFMO24,1,May 29 2009,SNAG,snag,8.1 - 15.0 cm,1
EFMO24,1,May 29 2009,SNAG,snag,> 38.0 cm,2
EFMO24,1,May 30 2013,SNAG,snag,> 38.0 cm,2
EFMO24,1,May 30 2013,ULAM,American elm,2.6 - 8.0 cm,1
EFMO24,1,May 30 2013,ULAM,American elm,8.1 - 15.0 cm,3
EFMO25,1,May 25 2022,QUERC,oak,> 38.0 cm,1
EFMO25,1,May 29 2009,ACSA2,silver maple,23.1 - 38.0 cm,1
EFMO25,1,May 29 2009,ACSA2,silver maple,> 38.0 cm,4
EFMO25,1,May 30 2013,ACSA3,sugar maple,23.1 - 38.0 cm,2
EFMO25,1,May 30 2013,QURU,northern red oak,> 38.0 cm,2
EFMO26,0,May 24 2017,ACSA2,silver maple,8.1 - 15.0 cm,1
EFMO26,0,May 24 2017,ACSA2,silver maple,23.1 - 38.0 cm,1
EFMO26,0,May 24 2017,SNAG,snag,8.1 - 15.0 cm,1
EFMO26,1,May 26 2022,ACER,maple spp,23.1 - 38.0 cm,2
EFMO26,1,May 26 2022,ACER,maple spp,> 38.0 cm,1
EFMO26,1,May 26 2022,SNAG,snag,15.1 - 23.0 cm,1
EFMO26,1,May 31 2009,ACSA2,silver maple,2.6 - 8.0 cm,1
EFMO26,1,May 31 2009,ACSA2,silver maple,8.1 - 15.0 cm,2
EFMO26,1,May 31 2009,ACSA2,silver maple,23.1 - 38.0 cm,1
EFMO26,1,May 31 2009,SNAG,snag,1.1 - 2.5 cm,3
EFMO26,1,May 31 2009,SNAG,snag,2.6 - 8.0 cm,2
EFMO26,1,May 31 2009,SNAG,snag,8.1 - 15.0 cm,1
EFMO26,1,May 31 2009,ULMUS,elm,2.6 - 8.0 cm,1
EFMO26,1,May 31 2013,ACSA3,sugar maple,8.1 - 15.0 cm,2
EFMO26,1,May 31 2013,ACSA3,sugar maple,23.1 - 38.0 cm,1
EFMO33,0,May 24 2017,ACSA3,sugar maple,2.6 - 8.0 cm,1
EFMO33,0,May 24 2017,ACSA3,sugar maple,8.1 - 15.0 cm,1
EFMO33,0,May 24 2017,FRAXI,ash,15.1 - 23.0 cm,1
EFMO33,0,May 24 2017,QUAL,white oak,15.1 - 23.0 cm,1
EFMO33,0,May 24 2017,QUAL,white oak,23.1 - 38.0 cm,1
EFMO33,0,May 24 2017,SNAG,snag,2.6 - 8.0 cm,1
EFMO33,0,May 24 2017,TIAM,American basswood,23.1 - 38.0 cm,1
EFMO33,1,May 26 2022,ACER,maple spp,15.1 - 23.0 cm,1
EFMO33,1,May 26 2022,QUERC,oak,23.1 - 38.0 cm,1
EFMO33,1,May 26 2022,SNAG,snag,8.1 - 15.0 cm,1
EFMO33,1,May 26 2022,SNAG,snag,15.1 - 23.0 cm,1
EFMO33,1,May 31 2009,ACSA2,silver maple,2.6 - 8.0 cm,2
EFMO33,1,May 31 2009,ACSA2,silver maple,8.1 - 15.0 cm,2
EFMO33,1,May 31 2009,CARYA,hickory,15.1 - 23.0 cm,1
EFMO33,1,May 31 2009,SNAG,snag,2.6 - 8.0 cm,1
EFMO33,1,May 31 2009,TIAM,American basswood,8.1 - 15.0 cm,2
EFMO33,1,May 31 2009,TIAM,American basswood,23.1 - 38.0 cm,1
EFMO33,1,May 31 2009,ULMUS,elm,8.1 - 15.0 cm,1
EFMO33,1,May 31 2013,ACSA3,sugar maple,2.6 - 8.0 cm,1
EFMO33,1,May 31 2013,ACSA3,sugar maple,15.1 - 23.0 cm,1
EFMO33,1,May 31 2013,CEOC,common hackberry,2.6 - 8.0 cm,1
EFMO33,1,May 31 2013,JUNI,black walnut,> 38.0 cm,1
EFMO33,1,May 31 2013,QUMA2,bur oak,15.1 - 23.0 cm,1
EFMO33,1,May 31 2013,QUMA2,bur oak,23.1 - 38.0 cm,1
