Plot,SubPlot,EventDate,Height,Vegetation,Count
AGFO29,1,Jun  5 2003,0 - 1 m,Herbaceous,2
AGFO29,1,Jun  8 2006,0 - 1 m,Herbaceous,4
AGFO29,1,Jun  9 2004,0 - 1 m,Herbaceous,3
AGFO29,1,May  7 2001,0 - 1 m,Herbaceous,2
AGFO29,2,Jun  5 2003,0 - 1 m,Herbaceous,3
AGFO29,2,Jun  8 2005,0 - 1 m,Herbaceous,4
AGFO29,2,Jun  8 2006,0 - 1 m,Herbaceous,4
AGFO29,2,Jun  9 2004,0 - 1 m,Herbaceous,4
AGFO29,2,May  7 2001,0 - 1 m,Herbaceous,3
AGFO29,3,Jun  5 2003,0 - 1 m,Herbaceous,4
AGFO29,3,Jun  8 2005,0 - 1 m,Herbaceous,4
AGFO29,3,Jun  8 2006,0 - 1 m,Herbaceous,4
AGFO29,3,Jun  9 2004,0 - 1 m,Herbaceous,4
AGFO29,3,May  7 2001,0 - 1 m,Herbaceous,4
AGFO29,4,Jun  5 2003,0 - 1 m,Deciduous,1
AGFO29,4,Jun  5 2003,0 - 1 m,Herbaceous,3
AGFO29,4,Jun  8 2006,0 - 1 m,Deciduous,2
AGFO29,4,Jun  8 2006,0 - 1 m,Herbaceous,4
AGFO29,4,Jun  9 2004,0 - 1 m,Herbaceous,4
AGFO29,4,May  7 2001,0 - 1 m,Herbaceous,4
AGFO3,1,Jun  5 2003,0 - 1 m,Herbaceous,4
AGFO3,1,Jun  7 2004,0 - 1 m,Herbaceous,2
AGFO3,1,Jun  7 2005,0 - 1 m,Herbaceous,4
AGFO3,1,Jun  8 2006,0 - 1 m,Deciduous,1
AGFO3,1,Jun  8 2006,0 - 1 m,Herbaceous,2
AGFO3,2,Jun  5 2003,0 - 1 m,Herbaceous,1
AGFO3,2,Jun  7 2004,0 - 1 m,Herbaceous,1
AGFO3,2,Jun  7 2005,0 - 1 m,Herbaceous,4
AGFO3,2,Jun  8 2006,0 - 1 m,Herbaceous,4
AGFO3,3,Jun  5 2003,0 - 1 m,Deciduous,1
AGFO3,3,Jun  5 2003,0 - 1 m,Herbaceous,3
AGFO3,3,Jun  7 2004,0 - 1 m,Herbaceous,3
AGFO3,3,Jun  7 2005,0 - 1 m,Herbaceous,3
AGFO3,3,Jun  8 2006,0 - 1 m,Deciduous,1
AGFO3,3,Jun  8 2006,0 - 1 m,Herbaceous,3
AGFO3,4,Jun  5 2003,0 - 1 m,Herbaceous,3
AGFO3,4,Jun  7 2004,0 - 1 m,Herbaceous,2
AGFO3,4,Jun  7 2005,0 - 1 m,Deciduous,1
AGFO3,4,Jun  7 2005,0 - 1 m,Herbaceous,4
AGFO3,4,Jun  8 2006,0 - 1 m,Deciduous,1
AGFO3,4,Jun  8 2006,0 - 1 m,Herbaceous,4
AGFO30,1,Jun  5 2003,0 - 1 m,Herbaceous,4
AGFO30,1,Jun  8 2005,0 - 1 m,Herbaceous,3
AGFO30,1,Jun  8 2006,0 - 1 m,Herbaceous,4
AGFO30,1,Jun  8 2006,1 - 2 m,Herbaceous,1
AGFO30,1,Jun  9 2004,0 - 1 m,Herbaceous,3
AGFO30,1,May  9 2001,0 - 1 m,Herbaceous,3
AGFO30,2,Jun  5 2003,0 - 1 m,Herbaceous,4
AGFO30,2,Jun  8 2005,0 - 1 m,Herbaceous,4
AGFO30,2,Jun  8 2006,0 - 1 m,Herbaceous,4
AGFO30,2,Jun  9 2004,0 - 1 m,Herbaceous,4
AGFO30,2,May  9 2001,0 - 1 m,Herbaceous,3
AGFO30,3,Jun  5 2003,0 - 1 m,Herbaceous,3
AGFO30,3,Jun  8 2005,0 - 1 m,Herbaceous,4
AGFO30,3,Jun  8 2006,0 - 1 m,Deciduous,1
AGFO30,3,Jun  8 2006,0 - 1 m,Herbaceous,3
AGFO30,3,Jun  8 2006,1 - 2 m,Herbaceous,2
AGFO30,3,Jun  9 2004,0 - 1 m,Herbaceous,4
AGFO30,3,May  9 2001,0 - 1 m,Herbaceous,3
AGFO30,4,Jun  5 2003,0 - 1 m,Herbaceous,4
AGFO30,4,Jun  8 2006,0 - 1 m,Herbaceous,4
AGFO30,4,Jun  8 2006,1 - 2 m,Herbaceous,2
AGFO30,4,Jun  9 2004,0 - 1 m,Herbaceous,2
AGFO30,4,May  9 2001,0 - 1 m,Herbaceous,3
AGFO31,1,Jun  6 2003,0 - 1 m,Herbaceous,4
AGFO31,1,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO31,1,Jun  6 2006,0 - 1 m,Herbaceous,3
AGFO31,1,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO31,2,Jun  6 2003,0 - 1 m,Herbaceous,4
AGFO31,2,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO31,2,Jun  6 2006,0 - 1 m,Herbaceous,3
AGFO31,2,Jun  8 2004,0 - 1 m,Herbaceous,2
AGFO31,3,Jun  6 2003,0 - 1 m,Herbaceous,4
AGFO31,3,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO31,3,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO31,3,Jun  8 2004,0 - 1 m,Herbaceous,1
AGFO31,4,Jun  6 2003,0 - 1 m,Herbaceous,2
AGFO31,4,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO31,4,Jun  6 2006,0 - 1 m,Herbaceous,2
AGFO31,4,Jun  8 2004,0 - 1 m,Herbaceous,2
AGFO32,1,Jun  4 2003,0 - 1 m,Herbaceous,4
AGFO32,1,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO32,1,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO32,1,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO32,2,Jun  4 2003,0 - 1 m,Herbaceous,4
AGFO32,2,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO32,2,Jun  6 2006,0 - 1 m,Herbaceous,3
AGFO32,2,Jun  8 2004,0 - 1 m,Herbaceous,2
AGFO32,3,Jun  4 2003,0 - 1 m,Herbaceous,3
AGFO32,3,Jun  6 2005,0 - 1 m,Herbaceous,3
AGFO32,3,Jun  6 2006,0 - 1 m,Deciduous,1
AGFO32,3,Jun  6 2006,0 - 1 m,Herbaceous,2
AGFO32,3,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO32,4,Jun  4 2003,0 - 1 m,Herbaceous,4
AGFO32,4,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO32,4,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO33,1,Jun  4 2003,0 - 1 m,Herbaceous,2
AGFO33,1,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO33,1,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO33,1,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO33,2,Jun  4 2003,0 - 1 m,Herbaceous,2
AGFO33,2,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO33,2,Jun  6 2006,0 - 1 m,Herbaceous,2
AGFO33,2,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO33,3,Jun  4 2003,0 - 1 m,Herbaceous,3
AGFO33,3,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO33,3,Jun  6 2006,0 - 1 m,Deciduous,1
AGFO33,3,Jun  6 2006,0 - 1 m,Herbaceous,3
AGFO33,3,Jun  8 2004,0 - 1 m,Herbaceous,4
AGFO33,4,Jun  4 2003,0 - 1 m,Herbaceous,3
AGFO33,4,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO33,4,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO33,4,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO34,1,Jun  6 2003,0 - 1 m,Herbaceous,3
AGFO34,1,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO34,1,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO34,1,Jun  8 2004,0 - 1 m,Herbaceous,1
AGFO34,2,Jun  6 2003,0 - 1 m,Herbaceous,4
AGFO34,2,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO34,2,Jun  6 2006,0 - 1 m,Herbaceous,3
AGFO34,3,Jun  6 2003,0 - 1 m,Herbaceous,4
AGFO34,3,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO34,3,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO34,3,Jun  8 2004,0 - 1 m,Herbaceous,2
AGFO34,4,Jun  6 2003,0 - 1 m,Herbaceous,4
AGFO34,4,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO34,4,Jun  6 2006,0 - 1 m,Herbaceous,2
AGFO34,4,Jun  8 2004,0 - 1 m,Herbaceous,1
AGFO35,1,Jun  4 2003,0 - 1 m,Herbaceous,3
AGFO35,1,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO35,1,Jun  6 2006,0 - 1 m,Herbaceous,2
AGFO35,1,Jun  8 2004,0 - 1 m,Herbaceous,2
AGFO35,2,Jun  4 2003,1 - 2 m,Herbaceous,4
AGFO35,2,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO35,2,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO35,2,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO35,3,Jun  4 2003,0 - 1 m,Herbaceous,4
AGFO35,3,Jun  6 2005,0 - 1 m,Herbaceous,3
AGFO35,3,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO35,3,Jun  8 2004,0 - 1 m,Herbaceous,2
AGFO35,4,Jun  4 2003,0 - 1 m,Herbaceous,3
AGFO35,4,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO35,4,Jun  6 2006,0 - 1 m,Herbaceous,3
AGFO35,4,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO36,1,Jun  3 2003,0 - 1 m,Herbaceous,4
AGFO36,1,Jun  7 2004,0 - 1 m,Herbaceous,3
AGFO36,1,Jun  7 2005,0 - 1 m,Herbaceous,4
AGFO36,1,Jun  7 2006,0 - 1 m,Herbaceous,3
AGFO36,2,Jun  3 2003,0 - 1 m,Herbaceous,4
AGFO36,2,Jun  7 2004,0 - 1 m,Herbaceous,1
AGFO36,2,Jun  7 2005,0 - 1 m,Herbaceous,4
AGFO36,2,Jun  7 2006,0 - 1 m,Herbaceous,3
AGFO36,3,Jun  3 2003,0 - 1 m,Herbaceous,3
AGFO36,3,Jun  7 2004,0 - 1 m,Herbaceous,4
AGFO36,3,Jun  7 2005,0 - 1 m,Herbaceous,4
AGFO36,3,Jun  7 2006,0 - 1 m,Herbaceous,4
AGFO36,4,Jun  3 2003,0 - 1 m,Herbaceous,4
AGFO36,4,Jun  7 2004,0 - 1 m,Herbaceous,4
AGFO36,4,Jun  7 2005,0 - 1 m,Herbaceous,3
AGFO36,4,Jun  7 2006,0 - 1 m,Herbaceous,4
AGFO37,1,Jun  4 2003,0 - 1 m,Herbaceous,4
AGFO37,1,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO37,1,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO37,1,Jun  8 2004,0 - 1 m,Herbaceous,2
AGFO37,2,Jun  4 2003,0 - 1 m,Herbaceous,2
AGFO37,2,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO37,2,Jun  6 2006,0 - 1 m,Herbaceous,3
AGFO37,2,Jun  8 2004,0 - 1 m,Herbaceous,2
AGFO37,3,Jun  4 2003,0 - 1 m,Herbaceous,4
AGFO37,3,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO37,3,Jun  6 2006,0 - 1 m,Herbaceous,3
AGFO37,3,Jun  8 2004,0 - 1 m,Herbaceous,2
AGFO37,4,Jun  4 2003,0 - 1 m,Herbaceous,3
AGFO37,4,Jun  6 2005,0 - 1 m,Herbaceous,3
AGFO37,4,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO37,4,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO38,1,Jun  4 2003,0 - 1 m,Herbaceous,4
AGFO38,1,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO38,1,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO38,1,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO38,2,Jun  4 2003,0 - 1 m,Herbaceous,4
AGFO38,2,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO38,2,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO38,2,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO38,3,Jun  4 2003,0 - 1 m,Herbaceous,3
AGFO38,3,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO38,3,Jun  6 2006,0 - 1 m,Herbaceous,2
AGFO38,3,Jun  8 2004,0 - 1 m,Herbaceous,4
AGFO38,4,Jun  4 2003,0 - 1 m,Herbaceous,3
AGFO38,4,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO38,4,Jun  6 2006,0 - 1 m,Herbaceous,2
AGFO38,4,Jun  8 2004,0 - 1 m,Herbaceous,2
AGFO39,1,Jun  4 2003,0 - 1 m,Herbaceous,4
AGFO39,1,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO39,1,Jun  6 2006,0 - 1 m,Herbaceous,3
AGFO39,1,Jun  8 2004,0 - 1 m,Herbaceous,1
AGFO39,2,Jun  4 2003,0 - 1 m,Herbaceous,4
AGFO39,2,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO39,2,Jun  6 2006,0 - 1 m,Herbaceous,3
AGFO39,2,Jun  8 2004,0 - 1 m,Herbaceous,1
AGFO39,3,Jun  4 2003,0 - 1 m,Herbaceous,3
AGFO39,3,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO39,3,Jun  6 2006,0 - 1 m,Herbaceous,1
AGFO39,3,Jun  8 2004,0 - 1 m,Herbaceous,2
AGFO39,4,Jun  4 2003,0 - 1 m,Herbaceous,3
AGFO39,4,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO39,4,Jun  6 2006,0 - 1 m,Herbaceous,3
AGFO39,4,Jun  8 2004,0 - 1 m,Herbaceous,2
AGFO4,1,Jun  5 2003,0 - 1 m,Herbaceous,4
AGFO4,1,Jun  8 2005,0 - 1 m,Herbaceous,4
AGFO4,1,Jun  8 2006,0 - 1 m,Herbaceous,4
AGFO4,1,Jun  9 2004,0 - 1 m,Herbaceous,4
AGFO4,1,May  7 2001,0 - 1 m,Herbaceous,2
AGFO4,2,Jun  5 2003,0 - 1 m,Herbaceous,4
AGFO4,2,Jun  8 2005,0 - 1 m,Herbaceous,3
AGFO4,2,Jun  8 2006,0 - 1 m,Herbaceous,4
AGFO4,2,Jun  9 2004,0 - 1 m,Herbaceous,4
AGFO4,2,May  7 2001,0 - 1 m,Herbaceous,2
AGFO4,3,Jun  5 2003,0 - 1 m,Herbaceous,3
AGFO4,3,Jun  8 2005,0 - 1 m,Herbaceous,4
AGFO4,3,Jun  8 2006,0 - 1 m,Herbaceous,4
AGFO4,3,Jun  9 2004,0 - 1 m,Herbaceous,4
AGFO4,3,May  7 2001,0 - 1 m,Herbaceous,2
AGFO4,4,Jun  5 2003,0 - 1 m,Herbaceous,4
AGFO4,4,Jun  8 2005,0 - 1 m,Herbaceous,4
AGFO4,4,Jun  8 2006,0 - 1 m,Herbaceous,3
AGFO4,4,Jun  9 2004,0 - 1 m,Herbaceous,4
AGFO4,4,May  7 2001,0 - 1 m,Herbaceous,2
AGFO40,1,Jun  4 2003,0 - 1 m,Herbaceous,2
AGFO40,1,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO40,1,Jun  6 2006,0 - 1 m,Herbaceous,3
AGFO40,1,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO40,2,Jun  4 2003,0 - 1 m,Herbaceous,4
AGFO40,2,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO40,2,Jun  6 2006,0 - 1 m,Herbaceous,2
AGFO40,2,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO40,3,Jun  4 2003,0 - 1 m,Herbaceous,2
AGFO40,3,Jun  6 2005,0 - 1 m,Herbaceous,3
AGFO40,3,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO40,3,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO40,4,Jun  4 2003,0 - 1 m,Herbaceous,3
AGFO40,4,Jun  6 2005,0 - 1 m,Herbaceous,3
AGFO40,4,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO40,4,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO41,1,Jun  3 2003,0 - 1 m,Herbaceous,4
AGFO41,1,Jun  7 2004,0 - 1 m,Herbaceous,2
AGFO41,1,Jun  7 2005,0 - 1 m,Herbaceous,4
AGFO41,1,Jun  7 2006,0 - 1 m,Herbaceous,3
AGFO41,2,Jun  3 2003,0 - 1 m,Herbaceous,4
AGFO41,2,Jun  7 2004,0 - 1 m,Herbaceous,4
AGFO41,2,Jun  7 2005,0 - 1 m,Herbaceous,4
AGFO41,2,Jun  7 2006,0 - 1 m,Herbaceous,3
AGFO41,3,Jun  3 2003,0 - 1 m,Herbaceous,3
AGFO41,3,Jun  7 2004,0 - 1 m,Herbaceous,4
AGFO41,3,Jun  7 2005,0 - 1 m,Herbaceous,3
AGFO41,3,Jun  7 2006,0 - 1 m,Herbaceous,4
AGFO41,4,Jun  3 2003,0 - 1 m,Herbaceous,1
AGFO41,4,Jun  7 2004,0 - 1 m,Herbaceous,4
AGFO41,4,Jun  7 2005,0 - 1 m,Herbaceous,4
AGFO41,4,Jun  7 2006,0 - 1 m,Herbaceous,3
AGFO42,1,Jun  4 2003,0 - 1 m,Herbaceous,3
AGFO42,1,Jun  6 2005,0 - 1 m,Herbaceous,2
AGFO42,1,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO42,1,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO42,2,Jun  4 2003,0 - 1 m,Herbaceous,2
AGFO42,2,Jun  6 2005,0 - 1 m,Herbaceous,3
AGFO42,2,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO42,2,Jun  8 2004,0 - 1 m,Herbaceous,4
AGFO42,3,Jun  4 2003,0 - 1 m,Herbaceous,2
AGFO42,3,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO42,3,Jun  6 2006,0 - 1 m,Herbaceous,3
AGFO42,3,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO42,4,Jun  4 2003,0 - 1 m,Herbaceous,4
AGFO42,4,Jun  6 2005,0 - 1 m,Herbaceous,3
AGFO42,4,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO42,4,Jun  8 2004,0 - 1 m,Herbaceous,4
AGFO43,1,Jun  4 2003,0 - 1 m,Herbaceous,2
AGFO43,1,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO43,1,Jun  6 2006,0 - 1 m,Herbaceous,1
AGFO43,1,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO43,2,Jun  4 2003,0 - 1 m,Herbaceous,3
AGFO43,2,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO43,2,Jun  6 2006,0 - 1 m,Herbaceous,3
AGFO43,2,Jun  8 2004,0 - 1 m,Herbaceous,4
AGFO43,3,Jun  4 2003,0 - 1 m,Herbaceous,2
AGFO43,3,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO43,3,Jun  6 2006,0 - 1 m,Herbaceous,3
AGFO43,3,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO43,4,Jun  4 2003,0 - 1 m,Herbaceous,4
AGFO43,4,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO43,4,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO43,4,Jun  8 2004,0 - 1 m,Herbaceous,2
AGFO44,1,Jun  4 2003,0 - 1 m,Herbaceous,4
AGFO44,1,Jun  6 2005,0 - 1 m,Herbaceous,3
AGFO44,1,Jun  6 2006,0 - 1 m,Herbaceous,3
AGFO44,1,Jun  8 2004,0 - 1 m,Herbaceous,1
AGFO44,2,Jun  4 2003,0 - 1 m,Herbaceous,2
AGFO44,2,Jun  6 2005,0 - 1 m,Herbaceous,2
AGFO44,2,Jun  6 2006,0 - 1 m,Herbaceous,1
AGFO44,2,Jun  8 2004,0 - 1 m,Herbaceous,1
AGFO44,3,Jun  4 2003,0 - 1 m,Herbaceous,4
AGFO44,3,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO44,3,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO44,3,Jun  8 2004,0 - 1 m,Herbaceous,4
AGFO44,4,Jun  4 2003,0 - 1 m,Herbaceous,3
AGFO44,4,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO44,4,Jun  6 2006,0 - 1 m,Herbaceous,2
AGFO44,4,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO45,1,Jun  4 2003,0 - 1 m,Herbaceous,2
AGFO45,1,Jun  6 2005,0 - 1 m,Herbaceous,2
AGFO45,1,Jun  6 2006,0 - 1 m,Herbaceous,2
AGFO45,1,Jun  8 2004,0 - 1 m,Herbaceous,2
AGFO45,2,Jun  4 2003,0 - 1 m,Herbaceous,1
AGFO45,2,Jun  6 2005,0 - 1 m,Herbaceous,3
AGFO45,2,Jun  6 2006,0 - 1 m,Herbaceous,3
AGFO45,2,Jun  8 2004,0 - 1 m,Herbaceous,1
AGFO45,3,Jun  4 2003,0 - 1 m,Herbaceous,2
AGFO45,3,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO45,3,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO45,3,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO45,4,Jun  4 2003,0 - 1 m,Herbaceous,2
AGFO45,4,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO45,4,Jun  6 2006,0 - 1 m,Herbaceous,3
AGFO45,4,Jun  8 2004,0 - 1 m,Herbaceous,2
AGFO46,1,Jun  4 2003,0 - 1 m,Herbaceous,2
AGFO46,1,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO46,1,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO46,1,Jun  8 2004,0 - 1 m,Herbaceous,1
AGFO46,2,Jun  4 2003,0 - 1 m,Herbaceous,2
AGFO46,2,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO46,2,Jun  6 2006,0 - 1 m,Herbaceous,0
AGFO46,2,Jun  8 2004,0 - 1 m,Herbaceous,2
AGFO46,3,Jun  4 2003,0 - 1 m,Herbaceous,2
AGFO46,3,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO46,3,Jun  6 2006,0 - 1 m,Herbaceous,2
AGFO46,4,Jun  4 2003,0 - 1 m,Herbaceous,1
AGFO46,4,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO46,4,Jun  6 2006,0 - 1 m,Herbaceous,1
AGFO46,4,Jun  8 2004,0 - 1 m,Herbaceous,2
AGFO47,1,Jun  3 2003,0 - 1 m,Herbaceous,4
AGFO47,1,Jun  7 2004,0 - 1 m,Herbaceous,3
AGFO47,1,Jun  7 2005,0 - 1 m,Herbaceous,4
AGFO47,1,Jun  7 2006,0 - 1 m,Herbaceous,2
AGFO47,2,Jun  3 2003,0 - 1 m,Herbaceous,4
AGFO47,2,Jun  7 2004,0 - 1 m,Herbaceous,4
AGFO47,2,Jun  7 2005,0 - 1 m,Herbaceous,4
AGFO47,2,Jun  7 2006,0 - 1 m,Herbaceous,2
AGFO47,3,Jun  3 2003,0 - 1 m,Herbaceous,4
AGFO47,3,Jun  7 2004,0 - 1 m,Herbaceous,3
AGFO47,3,Jun  7 2005,0 - 1 m,Herbaceous,4
AGFO47,3,Jun  7 2006,0 - 1 m,Herbaceous,4
AGFO47,4,Jun  3 2003,0 - 1 m,Herbaceous,4
AGFO47,4,Jun  7 2004,0 - 1 m,Herbaceous,3
AGFO47,4,Jun  7 2005,0 - 1 m,Deciduous,1
AGFO47,4,Jun  7 2005,0 - 1 m,Herbaceous,4
AGFO47,4,Jun  7 2006,0 - 1 m,Deciduous,1
AGFO47,4,Jun  7 2006,0 - 1 m,Herbaceous,3
AGFO48,1,Jun  4 2003,0 - 1 m,Herbaceous,3
AGFO48,1,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO48,1,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO48,1,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO48,2,Jun  4 2003,0 - 1 m,Herbaceous,3
AGFO48,2,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO48,2,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO48,2,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO48,3,Jun  4 2003,0 - 1 m,Herbaceous,4
AGFO48,3,Jun  6 2005,0 - 1 m,Herbaceous,3
AGFO48,3,Jun  6 2006,0 - 1 m,Herbaceous,3
AGFO48,3,Jun  8 2004,0 - 1 m,Herbaceous,2
AGFO48,4,Jun  4 2003,0 - 1 m,Herbaceous,1
AGFO48,4,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO48,4,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO48,4,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO49,1,Jun  4 2003,0 - 1 m,Herbaceous,1
AGFO49,1,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO49,1,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO49,1,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO49,2,Jun  4 2003,0 - 1 m,Herbaceous,4
AGFO49,2,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO49,2,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO49,2,Jun  8 2004,0 - 1 m,Herbaceous,4
AGFO49,3,Jun  4 2003,0 - 1 m,Herbaceous,1
AGFO49,3,Jun  6 2005,0 - 1 m,Herbaceous,3
AGFO49,3,Jun  6 2006,0 - 1 m,Herbaceous,3
AGFO49,3,Jun  8 2004,0 - 1 m,Herbaceous,3
AGFO49,4,Jun  4 2003,0 - 1 m,Herbaceous,1
AGFO49,4,Jun  6 2005,0 - 1 m,Herbaceous,4
AGFO49,4,Jun  6 2006,0 - 1 m,Herbaceous,4
AGFO49,4,Jun  8 2004,0 - 1 m,Herbaceous,4
AGFO5,1,Jun  5 2003,0 - 1 m,Herbaceous,4
AGFO5,1,Jun  7 2004,0 - 1 m,Herbaceous,2
AGFO5,1,Jun  8 2005,0 - 1 m,Herbaceous,2
AGFO5,1,Jun  8 2006,0 - 1 m,Herbaceous,4
AGFO5,1,May  9 2001,0 - 1 m,Herbaceous,1
AGFO5,2,Jun  5 2003,0 - 1 m,Herbaceous,3
AGFO5,2,Jun  7 2004,0 - 1 m,Herbaceous,1
AGFO5,2,Jun  8 2005,0 - 1 m,Herbaceous,4
AGFO5,2,Jun  8 2006,0 - 1 m,Herbaceous,2
AGFO5,2,May  9 2001,0 - 1 m,Herbaceous,3
AGFO5,3,Jun  5 2003,0 - 1 m,Herbaceous,3
AGFO5,3,Jun  7 2004,0 - 1 m,Herbaceous,1
AGFO5,3,Jun  8 2005,0 - 1 m,Herbaceous,4
AGFO5,3,Jun  8 2006,0 - 1 m,Herbaceous,4
AGFO5,3,May  9 2001,0 - 1 m,Herbaceous,3
AGFO5,4,Jun  5 2003,0 - 1 m,Herbaceous,4
AGFO5,4,Jun  7 2004,0 - 1 m,Herbaceous,3
AGFO5,4,Jun  8 2005,0 - 1 m,Herbaceous,4
AGFO5,4,Jun  8 2006,0 - 1 m,Herbaceous,3
AGFO5,4,May  9 2001,0 - 1 m,Herbaceous,2
AGFO50,1,Jun  3 2003,0 - 1 m,Herbaceous,3
AGFO50,1,Jun  7 2004,0 - 1 m,Herbaceous,3
AGFO50,1,Jun  7 2005,0 - 1 m,Herbaceous,4
